ABL1,AHR,AHRR,AIP,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH1,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA11,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXB9,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HOXD8,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMO4,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MEOX2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORB,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX1,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRERF1,TRIM28,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF300,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
1.8096763,-0.7541031,-0.99712807,-1.634593,0.6003996,2.3622217,-0.6210909,2.0723698,-0.9970795,0.50092113,0.3403233,-0.20332643,1.1934278,-2.4562418,1.3615314,-0.9670182,-0.7617897,0.75890076,0.95335865,1.1033859,0.19481389,2.7843087,1.496075,-1.4505264,1.0943555,-0.9173004,0.59105146,-0.22613917,-0.33922228,0.54880613,2.3146963,1.8665123,0.9879038,0.32372078,0.7989499,-2.1006863,-0.07126976,1.6281469,1.8645337,1.3088167,2.9882972,0.21033505,-2.2985642,0.5214718,-0.67868346,0.86170375,-0.35135376,1.6749976,1.6318932,0.46089402,2.585823,1.5302072,2.4210892,1.6141831,-1.7980511,0.6902558,0.9900053,-1.3557734,-0.89266205,-0.58184826,0.95231545,2.9948785,-0.6497167,-0.5360145,-0.9163666,-0.78894913,2.1872845,-0.55843824,-0.6876757,-0.042445213,0.83840114,-1.4951899,-2.53428,-1.3813436,0.8677168,-1.6882365,0.39468363,0.9187243,-0.6439772,-0.10773614,0.3714092,-1.9742572,-1.5645995,-0.9471598,-0.64094496,-1.2623738,0.3487358,-0.875031,-1.4680107,-0.6767644,0.2597667,1.3742905,-0.18152812,0.13238099,1.9241855,0.633306,0.9374927,-0.01245291,0.8699648,1.5146623,1.3007705,0.65884244,-0.8684639,0.6100605,0.9617535,2.2489014,0.60004854,0.58352196,0.2731122,3.7758222,1.1008998,-2.283696,1.0903537,-0.7304429,-0.41153026,0.6929835,-1.1762536,0.1938897,1.9344317,0.699669,-2.5570014,0.9970697,1.641416,-1.7853594,-0.2876962,0.34447083,-2.0559216,-0.2705449,3.463846,-1.2401127,1.6562424,1.4093544,0.40786517,0.15700234,0.043715246,0.56273454,-1.7452906,-1.1545825,-4.145084,0.44946828,-0.36214465,-2.6465921,0.80034757,-2.1460512,-0.6998963,-1.0973669,-1.1710534,-0.0009491193,0.04920823,-1.3004482,-0.2556929,1.3721753,-1.4982343,0.33004162,0.74604553,0.084498525,0.32524106,0.96734333,-0.69859046,0.47962967,-0.26566336,-0.6714036,0.5848449,-1.418432,-1.0803417,0.11659922,2.1891088,-1.1268172,0.6826581,-1.3747293,0.30886823,0.84712356,0.66331464,-1.2577122,1.071868,3.2226503,-0.028353998,-0.8302268,0.028741589,0.18517812,0.6078097,-0.21407494,1.3158035,1.4838656,0.7634001,0.9990416,0.78298527,0.10937046,-0.18257162,0.7294536,-0.12222532,0.67001903,0.51719505,0.2634139,-0.7350076,-1.7588323,-1.2082309,0.89314604,-0.61239254,1.2661501,1.4721825,3.4708292,-0.74450284,0.69736135,0.9772261,-0.33787423,1.0260799,-1.828709,0.17695253,-0.91313994,-3.2459712,-1.0476768,0.3355108,0.72320074,0.4253584,-1.5035341,-0.5899878,1.0842874,1.0587015,-0.9751116,1.9319981,-0.6236757,-1.3261657,-2.5920818,0.2993607,-1.2795614,1.1712548,0.11645935,-1.2516754,-0.59403706,-0.11024272,0.323949,0.34629497,-0.8942075,0.7079743,2.1371007,1.7080829,0.541085,0.27251828,0.9320096,-0.35474572,-1.7872329,2.153714,1.3936386,0.5703404,2.6547828,2.6165824,1.8596478,1.9639496,1.5201193,-1.0212262,-0.74862814,-2.3371384,0.2656589,-1.0045762,1.9346365,1.549973,0.42913347,1.1914662,-0.19108021,0.9508909,-1.274311,0.628618,-0.81521404,0.67777914,2.3368397,-0.20309289,0.3813794,0.40410838,1.7769954,0.72271496,-0.5808439,-1.2868999,1.0280539,-0.44909152,-1.7368332,0.58314455,-0.031015363,0.0141745135,0.930128,1.9495676,-0.3900414,0.5454112,-0.24718855,0.6788444,-0.021867545,0.16685547,-0.93758005,-1.1931846,0.034719627,-0.07484497,0.2849038,-1.0495539,-1.0127606,-1.7932242,-0.8546787,1.2872827,-1.6036122,-0.9166499,0.47932646,-1.3985513,0.2617843,-0.29920837,-2.1633005,1.2480595,-2.853301,0.004520052,1.7411716,0.050615527,-0.005153769,2.0176418,-1.6523387,-2.195991,0.6375504,0.20757571,2.4217405,-0.296671,0.8637346,-0.04970452,1.121893,0.3263872,0.87234056,0.90569985,1.7889225,0.8528457,-0.27407867,0.48050612,0.14758587,-1.0914713,1.3979586,-1.7041309,-0.78466445,-0.80122054,-1.551072,-0.44036052,-0.030807015,0.8254072,-0.67620337,-0.96499866,1.5347701,-1.0113794,-1.0047734,-0.19235219,0.047721304,2.563825,0.011383284,-0.60380316,0.51510257,0.24307969,0.56393224,1.8579642,1.3079133,-0.6741721,0.15191026,-2.1573603,0.08259038,0.59353715,0.93378353,-2.8179872,0.16467826,2.0955567,0.96061105,0.7164032,1.0687128,-1.5101123,-0.09431642,-2.4964888,-1.2045807,-1.607193,1.7069027,2.621103,0.07674233,0.54167235,0.9546118,2.1686652,1.8295001,0.16803527,-1.1166444,-0.74887544,0.8423512,0.8712711,0.46537074,1.1796689,-2.117987,0.28170994,-2.2477195,1.3590689,-0.42034733,-1.5563864,0.93805784,-0.25492042,0.6168696,-1.8162723,-0.19545624,1.2435573,2.264641,-0.17934063,-1.3070018,0.36890098,-0.31848457,-0.049765974,0.049283203,1.5230106,-0.19735256,-0.43047985,0.13678598,-0.9977938,-0.47362494,-0.25696546,-2.0118434,-1.1277051,-0.6966519,-0.1621752,-0.24581349,-1.7926469,-1.2338939,1.8607568,0.5307958,-1.8481044,-1.2572913,0.5430346,0.8798605,-0.71100205,-0.053918403,0.98053944,-1.1127214,1.2113334,-1.0881141,-0.47366142,-0.36214146,-0.7673551,0.21890445,-0.097736,-0.4654048,-1.3367304,3.1615057,2.5604806,2.0832396,-1.9357145,-0.31874156,0.0212904,0.37683696,-1.0561186,-0.6557057,1.2922434,-2.364344,0.07893847,-1.3708001,-0.12922621,-0.23120995,1.2555937,1.0087377,0.3223734,-0.8870078,1.2249231,1.4136968,1.104222,-0.7192259,-1.5468578,0.3530888,-1.037726,1.7848573,0.25521767,1.1269662,0.8325725,0.9761606,0.3404699,-0.83951,-0.8039491,-0.33482033,1.1301934,-0.39460772,0.34359825,-0.39774114,0.55987954,2.1589277,-1.0772221,1.4116129,3.051067,-1.0625283,-1.2153654,0.53187555,1.396759,1.2169094,1.4867188,0.2955508,0.2930103,1.2008086,-0.62072146,1.0362023,1.0405847,-1.0930419,1.5388436,-0.15514179,0.9597217,-2.4190946,0.20589612,0.28393292,-1.1598704,0.17320229,-0.8167977,-1.3898594,-1.0305463,-0.27233797,-0.53585446,-0.062700845,-1.197737,-0.3091667,-0.0019002904,-0.8740712,0.6944381,1.9451703,1.1869991,-1.783696,-2.5596771,-0.5241161,-1.8232337,0.5013642,0.30932933,1.3035561,0.11015459,-2.5213842,0.40576372,-1.4099574,0.50536007,-0.36972377,-0.28953925,-0.93817806,-2.1275048,-0.56398803,0.23486097,-1.4829214,-0.46641466,0.09652356,-0.32645252,1.2267073,-0.42481416,0.26153263,-1.6043357,0.71518177,-1.3702056,0.5353251,-0.46414408,2.3569627,1.3728675,0.42577666,-0.33261615,-0.7554961,0.5560242,1.6232399,-1.9049504,0.23929116,1.1561909,-0.97611576,-0.15484141,-0.42817158,-0.057458967,-0.3615306,-0.7688999,-0.39158264,0.77111423,-0.14414905,0.13040544,0.11433092,0.24590187,0.13659745,0.5350142,-0.3502603,0.9710452,0.5495494,-2.5752268,1.2816749,1.1533916,-0.832209,0.6114785,0.6094566,-0.7546213,-0.058438815,-0.03615779,-0.5197969,0.69197583,-1.092864,-0.14299758,0.40286797,-0.22905083,-0.4716849,0.28807446,0.9672606,-0.8998897,1.2549055,0.9473948,0.6789343,3.1766744,-0.497163,-0.39138928,1.4378833,0.98986626,-0.68992454,-0.2849292,-0.37721577,0.9060054,0.94925964,0.74825025,-0.18524446,-1.0445536,0.32207265,0.26424307,0.35127956,0.16075207,1.413467,0.76242685,-0.2305998,-0.3056098,-0.04527158,-0.5353977,-0.4160532,-2.1082892,0.97890925,1.1775112,-1.8275486,0.28209448,-1.6074522,-1.3406613,-0.10962442,-1.1939619,2.0694876,2.0615876,2.233252,-0.5265915,0.14553839,-0.651937,2.1664531,-1.0857736,1.6829873,0.5106008,0.2290469,-1.6348078,-0.3230061,0.417879,0.7774683,-0.4704241,-0.99867976,-1.6897682,1.3791997,1.2257141,0.020422354,0.745391,-0.049387295,-0.67438453,-0.49415067,1.644436,-0.82605046,-1.5549034,-0.5200614,1.564672,0.37429044
0.8367408,-0.8397779,-1.4449905,-0.9394791,0.5423266,2.1424673,-0.82700515,1.4672531,0.013578916,0.047526147,0.82748747,-0.4320687,0.24482511,-0.92735803,1.634517,-0.39721087,-0.523905,1.8446174,0.9000539,0.55235094,-0.83267945,2.5097716,0.87626487,-1.2473049,1.3330804,-0.75599927,-0.21318804,-0.807852,-0.7008777,-0.10722939,2.501784,1.479396,1.3817476,0.9392475,0.5194571,-1.6575372,0.10895506,2.7130427,0.103492,0.1797775,1.1183388,-0.18562445,-0.5694764,1.7946928,-0.91625893,0.9637961,-0.2119482,-0.7213623,1.0641582,0.059970535,0.7358752,0.89581156,2.2067335,2.2048733,-1.1509372,0.026683183,-0.22786133,-1.1424286,-0.37601516,0.2078644,-0.21357952,2.1315196,-1.1815017,-0.023916276,-0.26367396,-1.5532554,1.5838181,-0.13790286,-0.39209834,-1.479385,0.75421697,-1.0881505,-1.8023558,-1.7381827,0.09243158,-1.1162336,1.3311911,0.0489024,-1.0960951,-1.2234802,1.6545094,-3.1241224,-0.5735856,0.47547922,-0.17407645,-1.745506,0.13132243,-0.8310265,-0.228178,0.05476763,0.6820485,0.36081696,-0.56633955,0.68792766,2.1446722,0.75397867,0.10888265,1.7323943,1.3106687,0.29549783,0.6208464,0.4023423,-0.17144091,0.6494625,2.051112,1.4874874,-0.79980993,-0.09162665,-1.5267419,2.2218378,0.47141844,-1.3218259,1.0816544,-1.695921,0.5112385,1.7890675,-2.0089529,-0.3265534,0.6070546,-0.30611503,-3.1462333,0.31800133,0.9114504,-1.945654,-0.81601655,0.14662677,-1.2667472,-1.3193656,3.3311641,-0.21823803,1.539647,1.300185,1.107458,0.7082067,0.6057533,-0.15290372,-1.858687,-0.6560367,-2.169611,1.5433751,-1.5841522,-1.024591,1.0896517,-0.5484419,-1.1183165,0.2921792,-1.1447389,0.4694593,-0.16049555,0.4234168,0.74468106,1.7320274,-2.9460428,0.41618842,1.6336905,0.9337799,0.4892206,0.026891416,-0.5971567,1.2020038,-1.3920583,-1.6903211,0.7004305,-1.3247484,-0.5545878,0.74210995,3.1735353,-0.08678351,1.8127742,-1.0254022,0.47837472,0.86168426,0.27138942,-0.4101895,-0.15551893,2.3260105,-0.7439265,-0.66579217,0.47614953,-0.18602543,-1.1861542,0.33422494,1.2511503,0.44148985,1.1637591,0.28466538,1.4714972,-0.36114222,-1.8393705,0.45147496,0.33,-0.7360173,-0.59054905,0.27063325,-1.9222745,-0.86298966,-1.5717547,-0.03855437,0.4469573,0.21433733,2.4146757,1.5930402,-0.7354342,-0.14649266,0.22285114,0.83648956,0.2962488,-0.8327473,1.9343784,0.53724897,-3.105686,-0.1720879,-0.097004026,-0.59570295,0.52011555,-0.57759696,-0.47692862,3.1909578,1.3006493,-0.473042,0.023060618,-0.45693165,-0.40831903,-2.0038054,1.1597162,-1.0367141,0.12805343,0.731666,-0.6913468,-0.1224789,-0.09788413,-0.028380739,-0.84994185,0.3298122,0.46429548,-0.3431811,-0.03397264,0.74657637,-0.69355917,0.32089704,-1.098874,-2.2602289,-0.23305526,-0.05012982,0.33337432,0.7726657,1.1897883,1.771141,0.9263822,-0.027964335,-0.8447223,-0.6070447,-0.5622354,-0.5239736,-1.1399003,-0.30989715,1.3241225,-0.70438904,0.1277465,0.30365562,1.1798707,-1.7547625,-0.2451123,-0.45942214,-0.046831798,2.185853,-0.95982623,0.1438022,-0.16593465,1.5214989,1.442596,-2.0155265,-3.3290954,-0.16718602,-0.5802374,-1.9096284,-0.08394743,0.28949615,-0.48247302,0.24047723,1.0929401,0.35479218,-1.0488888,-0.20736372,1.4726087,1.1973269,0.6634875,-1.5016077,-1.2566756,0.09375512,1.2770278,-0.10830747,-1.1870384,-1.5124923,-1.6164898,-0.96673423,1.8661392,-0.952209,-0.95108485,-0.8541799,-2.1319606,-1.0109544,-1.6702893,-1.3648901,0.77481973,-3.0684254,0.1925734,1.6617182,-0.54714143,0.8782128,1.6450007,-1.4862524,-0.44948834,-0.6516935,0.2201047,2.4289818,-0.29198286,1.2836707,0.49689516,1.0694274,0.12058767,0.5499461,-0.5074097,1.830257,0.3603497,0.32629225,0.6578233,-0.21655537,0.78482795,-0.36783752,-0.95196295,-0.11323384,0.18984789,-2.2744553,-0.28088334,1.2016696,1.417574,-1.858344,-0.20874965,2.065752,0.07311261,-0.5268858,-0.090677,0.1058818,2.4738622,-0.18656853,-1.5595576,-0.46008924,1.2272675,0.70659125,2.278041,0.44537392,0.09925631,-0.9995586,-0.916968,-0.09155386,2.2516863,0.8220764,-3.0713425,-1.0140139,1.792003,0.98248714,0.12512183,1.1355191,-0.40095782,0.74599326,-1.8448296,-1.2586277,-1.123126,-0.55708253,1.6708598,0.09976291,-0.36526918,-0.28467548,1.3373215,1.0796217,-0.56238884,-0.23349625,0.40889072,2.310428,1.9143845,0.2817702,1.1354814,-1.2924142,1.1140172,-1.8283588,0.64879364,-1.3209667,-1.0329177,0.41433358,-0.12794665,-0.39334983,-1.9394976,1.6597525,1.0514525,2.61514,-0.27351743,0.15356533,-1.4501327,-1.1483442,-1.6474184,0.032032877,1.4058985,0.58214086,0.22809854,-0.25365105,-1.675332,-1.3024201,-1.2462212,-0.22020589,-0.587046,-0.39617264,-1.0319116,-0.32442483,-0.08908135,0.1940245,-0.10689294,0.55687,-1.7668701,0.2544322,-0.5240059,0.8683183,-0.07632662,-0.01990045,1.4180706,-1.4392936,0.53484863,0.00644695,0.35406494,-0.5370999,0.07796843,0.20329362,-0.9110509,0.50091684,-1.9003531,2.97619,2.1549432,1.4193352,-1.7054912,0.30772257,0.12630789,0.7965016,-1.6198677,-1.6213609,1.2370801,-1.5340317,0.21290612,-0.6600201,0.35562453,-0.19226615,1.4552526,0.6421038,-0.4074025,-0.73657626,0.99920523,1.7880123,-0.33250767,-1.2613168,-1.7706475,-0.38916168,-0.053808577,1.2428858,1.0073627,1.55592,-0.8897644,0.13105758,1.6677109,0.4976381,0.24117672,-0.57779014,0.7370041,-2.5393448,0.23208502,-0.96198505,-1.1168936,0.06422108,-0.77612996,-0.45688716,0.9581585,-0.8069709,-1.0678678,-1.3178737,-1.3572361,-0.62665635,1.5976336,0.7466035,0.5974148,0.58897066,-2.2872171,1.1142161,-0.023950242,-0.45576635,2.352373,-0.36744025,0.95993733,-1.8780717,1.8189824,2.337357,-1.2876719,1.2652236,-0.92233896,0.055089418,-0.9057461,0.19669726,-2.453034,-0.7955698,0.62701225,-0.12120516,-1.5093743,-1.2606242,-0.4063121,0.676772,0.90856564,-0.37685877,-3.6225243,-0.9969899,-3.0188434,-0.34953722,0.15914063,0.77969027,-0.45508328,-1.8605967,-0.12326235,-0.34934244,-0.59889424,0.35068032,-0.9753913,-2.0200374,-1.5657454,-0.8188704,-0.20698053,-0.6053248,-0.67328644,-0.22810943,0.4861673,0.28286937,-0.54143065,0.5226875,-1.2114016,-0.034238193,-1.3877418,0.80996275,0.20369016,1.9054723,1.4453471,0.6860456,0.034940958,-1.5167105,0.53615195,0.23829243,-1.4163811,-0.19878861,0.47151986,-0.23358178,-0.6886457,-0.59951395,-1.1969259,0.56956565,-0.8111316,-0.70457506,-0.10479312,-0.123631455,0.19157639,0.22702828,0.52275044,-0.1971917,1.4985728,0.41364267,1.3910079,-0.62007844,-2.6418996,0.9191284,1.4202989,0.37060088,0.68271464,1.7138131,-0.64150673,-0.71451944,0.67566127,-0.6146516,0.68606603,-0.071383536,0.63102555,-0.5125288,0.09481106,-0.6444774,0.335792,-0.6421719,-1.7632896,1.2892283,0.98101443,0.47690594,1.8151358,-0.0896621,-0.82229054,-0.0035018367,1.0637507,-1.5198975,-0.5235672,0.29471743,0.9715804,-0.8670178,0.7086216,-0.29981005,-0.18325475,0.50166833,-0.9106089,-0.007015325,-0.99596715,0.75476813,0.12975709,-1.4620827,-1.2507802,-0.17814681,-0.91392654,-0.60373145,-1.1279182,0.029258512,1.7289978,-1.8856016,1.7242769,-0.66745317,-0.0060824268,0.47636485,-1.473542,0.5861798,1.3674451,1.1945015,0.13215724,-0.72228926,0.23782271,0.70769703,0.26244596,-0.5471516,-0.5407136,0.6097742,-0.31084195,-0.25529757,-0.41525322,0.8061213,0.05392913,0.33720583,-0.04449573,0.854411,1.6509081,0.06894031,1.535939,-0.19644547,-0.7259672,0.965826,2.1627524,-1.1042048,0.39322662,-0.26593366,0.8469569,0.073219284
