,ABL1,AHR,AHRR,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA11,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPAS4,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX1,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZKSCAN7,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_WT_01,-0.8919403,-1.7141093,-0.2963092,-1.758267,1.7669508,0.50075984,0.89725965,1.160287,-0.24264194,0.611746,-0.09376967,-0.04390117,-0.7962064,1.6302279,1.3846655,-0.43927822,-1.746031,1.5449557,-1.1592107,0.85234934,-0.28953114,-0.116779,-1.1935959,-2.5650861,-1.7657341,-0.008214711,-0.9407602,2.334547,-0.47269392,1.6110427,1.0325595,-2.0658166,-0.8473236,-0.933638,-2.5638816,1.3738465,-1.1517991,-0.9397963,0.87740076,0.1842324,-0.531049,-0.22391699,0.4268743,-2.4517386,1.0767697,-0.37258074,-0.64603937,-0.7161325,0.19221936,1.2802064,1.2487217,-0.48978162,0.20288764,2.5454423,-0.74857235,0.28144953,1.1635815,-0.087792285,1.0693815,-0.853937,0.1741338,0.33491027,-1.6502008,-0.27765164,1.482481,0.2536177,0.9381462,-1.3751389,-0.49706104,-0.98578656,-1.0407848,-0.52447957,-1.7503072,1.9431121,-0.599937,-0.48625988,0.5871737,-0.60162765,-1.7069359,-1.203216,-0.14598405,-0.27827948,0.30962545,-0.6847969,0.98948264,-0.7611285,0.52352077,0.6631766,-1.0789642,0.35417092,-0.11694636,-0.092590995,-0.3231775,1.1608785,-1.2105063,-0.36636403,-1.1226846,-0.5906128,-0.22932033,-0.07398224,1.6556689,-2.6011746,2.247011,1.6821127,-1.3613238,0.23824526,-1.3816668,-1.0496882,-0.8200838,-0.45972356,1.0228789,0.88132095,0.22941607,-1.3719392,-0.45696467,0.53772986,-0.023577144,-1.1182922,1.1042961,0.22969289,0.17521058,1.0671489,1.1005872,-0.20450315,0.13991551,0.5048963,0.017925343,3.6710181,0.74127334,0.57532835,1.7611115,1.7231013,-0.1313374,-1.8114047,-0.041088525,-0.69455576,-0.19542468,-2.5134423,-0.28730252,0.33922386,-0.15922147,-0.9064219,1.4204863,0.9770567,0.7679499,0.44974008,-1.7801359,1.8086413,-0.45542648,-0.16994233,-1.8018713,2.0535533,-1.0752385,0.7593714,3.2375054,2.739617,0.58068544,0.21787009,-0.760611,1.5658913,-2.4803085,0.19450681,-0.92662835,0.5845445,-1.474217,0.41784045,-0.3596702,-0.93087995,0.12349663,2.6862884,-1.8323021,-0.20260969,0.17580849,0.75110626,-0.75044835,0.15247999,0.71965593,-0.3123099,1.9720119,-1.6329798,-0.18574283,-0.120190464,0.33962286,2.656216,1.0124004,-0.43290555,1.540557,-0.5368769,1.2748512,-0.0011761972,1.7607006,1.8278102,2.5232525,1.661317,-0.1190617,-1.358963,-0.021323176,0.0153119005,-0.7263027,-1.2000227,0.5727329,-1.0738342,0.8810636,-1.0050706,-1.8393257,-1.8976238,-0.47619292,-0.7684207,1.0097361,0.24140003,-2.508554,-1.4193404,-0.61981493,0.15504363,0.9124087,-0.23877653,-0.7936971,0.76760244,-0.5298081,2.0379734,-1.7748445,-0.020639433,0.25749576,2.1344216,-0.34600922,0.92990214,-0.24461153,0.4164432,0.44393894,-0.7156754,0.14371513,-0.08338283,-0.64353347,-1.5328603,0.5007801,-2.5340948,0.1774362,-1.1882622,-1.2849499,0.9631584,0.736072,0.41295165,-1.7925212,-0.85588163,0.727578,-1.0617272,-3.4378521,-0.6897628,-0.696216,-0.7124728,-4.164637,0.93997115,0.118782945,1.3640099,-0.4811507,-1.3626282,-0.5224125,1.554913,-0.25964242,-1.8137457,-1.0254768,0.71687394,0.7525271,0.18844092,-1.1418688,-0.5903783,-0.24038449,-1.291364,-0.06665042,-1.3440837,-1.4092635,-0.046810374,-0.88745326,-0.7337556,0.29157773,0.94197685,0.7506048,0.38536066,0.040512405,-0.10157342,1.1350778,0.11011905,0.5539709,-1.3391852,1.5892392,-1.5896199,-0.46473533,-0.048617642,-0.40116677,0.7584233,1.6135216,0.30795178,-2.3179069,0.070636086,-0.99793607,-2.3837612,0.48483372,-0.054108378,-0.34545913,0.7621086,0.5728902,-1.344134,0.72659165,-0.7720299,0.3868694,-0.0011766073,-2.5359597,-2.094163,0.31893122,-0.9965404,1.520169,-0.0028010732,0.59182113,-1.6013992,-2.112648,2.0641468,-0.97162247,0.7526314,-0.22712885,0.13540453,-0.16499949,-0.113893814,0.34731662,-0.6641605,-0.65113807,0.8877721,2.089434,-0.089549206,0.2051163,0.8332719,1.4802681,0.7678678,-0.5904586,0.35661963,0.6674212,-1.6304351,-0.48924685,2.9787986,-0.4050569,0.10284372,0.9646936,-2.229041,-2.7731636,0.8201608,0.23640455,-0.89555526,-0.5603376,-2.1222959,0.42435887,0.6547558,-1.1518273,0.7422089,-0.68117577,-1.7718439,0.46193492,-0.4646728,-0.2822768,1.7319322,0.5600178,-3.4449625,-0.7582544,1.0371075,0.14972448,-0.9931213,0.042840544,-0.7869842,0.38005173,1.6609097,-0.9901311,2.2842655,-3.1479337,1.2909981,2.050159,3.1516733,-0.6749334,0.55516124,0.79398334,-1.2517599,1.515031,0.45548427,-0.7008792,-0.73405796,-0.3202009,1.5213845,-0.90141255,0.3169119,-0.287062,-0.23287058,1.33946,-1.0565834,-0.05152803,-0.8346008,-0.9022262,-1.2486912,0.30166844,-2.4149058,1.3082967,-0.96638983,-0.040667202,-0.66586107,-0.34465748,0.5435429,-0.698434,1.3885498,-0.7859638,2.1745176,-0.24606001,1.0499104,0.28006446,0.266503,-2.2704341,-0.8429487,0.8409128,0.043564886,0.7730671,1.6221406,0.14212139,0.9288947,-0.023663398,-1.3461878,0.18916479,-1.1669801,0.3852314,-0.6423774,-0.26865745,-0.3828722,1.1372427,1.0843116,1.3631943,1.3978714,-0.51226896,0.4607551,-2.0223403,0.9830584,0.58107394,-0.4420968,-0.992294,0.3202366,-2.067402,1.3579552,0.96127206,-1.4154271,0.6418104,-0.95209944,0.22973858,2.0972445,-1.441237,-1.1062925,1.3640711,1.7990139,-0.4185161,-0.29688087,-1.5652751,1.9466015,-0.50977814,-2.078473,-0.8081914,1.4718652,-0.75344056,0.8766379,-2.0768185,-0.55437064,2.5412211,0.01186424,-0.78607017,1.016241,1.3063499,-0.34266144,1.2875112,1.4750276,-0.36596468,-0.9486053,-0.7710228,2.1333678,-0.9918347,-0.60907537,0.1576245,0.65725803,-0.29298612,-1.1619412,-1.9473612,0.92487305,-0.09644086,0.5922317,-1.0086769,-0.12393202,-1.1078416,2.0987592,0.21272576,-1.416835,-0.7256291,0.22460002,-0.2672967,1.5106463,2.57434,0.046812795,2.6261163,1.7970971,0.9079175,0.8428228,-0.053998265,-0.021140488,0.08168854,1.1316514,-0.5929577,-0.35358706,0.07577904,-3.0208547,-0.3229788,1.3923343,-0.3867629,-0.033337317,0.37687516,-0.21742316,-0.7161894,0.20842426,0.5057086,-0.8443517,-0.11288883,0.02486302,1.5315516,0.9482813,-0.7764093,-0.79932725,1.586441,-0.5253022,0.31910208,-1.411544,0.9813828,-0.21236725,1.9128591,-0.8628016,-1.3148094,-0.12648414,0.7538514,-0.3072331,-1.8487076,3.1093416,0.044124655,-0.7624838,-0.79812425,-0.18411441,-0.8743333,0.08401509,0.3405581,1.7381475,-2.1242552,0.062361047,0.5683425,-0.63157976,-0.07353136,0.42445055,-0.27654308,-0.20402128,-0.8037284,0.79793316,-0.89830077,-0.22139035,2.3766024,0.4447447,-1.4003313,0.05099446,0.44805184,1.9954166,2.1451871,0.15811586,-0.9082393,-2.3115168,-1.1518601,-1.2238046,0.81728595,0.022780381,-0.35893568,-0.64504516,-1.3708854,-0.79124457,-0.20837152,0.82385796,-0.1601967,0.9297567,0.041029584,-0.65176624,0.81170505,0.9497514,-0.7293622,0.26063672,-1.0459284,-1.4491976,-0.65757006,-0.9661554,-1.0678262,0.5630155,-0.32169917,0.86594814,-0.4894231,0.5423204,0.1860423,-2.0934646,-0.2930395,-1.0288936,-1.0287889,1.2784661,0.54023397,0.50131005,0.5927526,-1.6196351,0.3082191,0.69246227,2.2778811,1.5849061,0.10443717,0.6271829,-0.47544816,-0.65007764,-1.754217,1.8747919,-0.05056383,-0.54304487,-0.024123615,-0.49743074,0.59764415,-1.5651784,1.225218,-0.18292153,-1.1238446,-0.026023446,0.59929645,-0.3545045,-0.24820639,0.01658583,-1.2997919,-0.1662806,0.47701904,-0.6437995,1.0992025,-0.97182596,-3.3286748,-0.7440729,0.9472572,-0.65095687,0.30455604,-1.3125716,-1.7299582
