,ABL1,AHR,AHRR,AIP,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXB9,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMO4,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MITF,MKX,MLXIP,MLXIPL,MNT,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NAB2,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX1,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TP53,TP63,TP73,TRERF1,TRIM28,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZKSCAN7,ZMYND8,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_MUT_02,-0.08584192,-1.1249394,0.099322416,-2.20882,-0.44216868,0.57711065,2.972824,1.1167884,0.2376042,-0.8717399,0.00045509147,-0.41174614,2.1418278,-0.022956302,1.3792837,-0.4024257,-5.221838,2.1561034,-1.2123437,0.6727045,-1.5707046,-0.9137075,-1.6026288,-0.3174438,-0.39901757,0.14130498,0.7551055,-0.81892043,1.6187794,-0.322477,0.7342216,-0.43889898,-0.85098106,-2.4962568,-1.2071695,1.0163872,-1.0589021,-1.4595566,-0.3075208,-0.91041726,-0.5999821,-0.14606945,-1.7176696,-1.5921395,1.770095,1.1919956,-0.19732466,-0.47332105,-0.5856579,2.1865234,2.1437547,-1.1145473,0.35230097,-1.4493675,0.3398837,0.22437514,0.09572026,-0.27031377,0.17861485,1.5864263,1.7637501,0.23631598,-0.6826663,-0.56106836,-0.8745804,-1.301245,0.6136105,-0.038843483,1.1534705,0.31514883,-1.1276982,-0.67796355,0.012952615,0.5894095,-0.11594612,-0.6900858,1.366212,-0.23833725,-1.0111187,-1.7868197,-1.3974487,0.37714675,-0.12408217,-2.5505772,0.0986526,-0.36460716,-0.8745674,-2.0083094,2.019896,0.5722332,-0.20630153,-1.6649766,-2.0889578,0.93490064,-0.92838764,-1.9424634,1.6429479,-0.7167974,2.2327971,-0.8612892,0.39274383,-1.2204247,-0.22245377,0.5479816,-2.069296,-0.6286183,-3.679974,-1.3708345,-2.6020062,-0.80719805,1.0240284,-0.5240847,-0.757681,2.2973943,-0.13411741,-0.19220288,0.95501655,-0.22193983,0.09390324,-0.36941436,-0.54884076,3.055083,-0.06331586,-0.063472934,-1.4221398,-0.3240023,1.8686703,-0.37851882,1.5545912,1.6385795,2.026821,2.181584,-0.46773902,0.5420594,-1.0818312,-2.1047688,0.74500877,0.6987766,1.8782941,-0.41038612,2.000108,0.01996354,-1.6203446,0.2843429,-2.0444226,0.070137314,-1.8749871,0.015078321,-0.12668923,1.1177665,0.02841474,1.1993572,2.1423068,-0.7656401,-0.5106423,-2.5856056,0.31075308,1.460043,-2.2617643,0.81190646,-1.7443218,-1.4047611,-1.0582949,-1.9883063,1.9883555,-1.0265213,-0.21808004,1.721037,-3.4356766,-0.44949195,0.6634372,-0.16353346,0.032071866,0.35610923,-0.26301718,0.2101699,1.7323667,-0.32797143,0.02281843,-0.29902053,-0.64546615,2.052249,0.0398506,0.4976862,-0.6040608,-0.35850367,0.75110924,-0.98520595,0.024776975,1.489936,1.6625432,1.655538,0.576112,-0.5509186,-0.820084,0.09261355,0.76070356,1.0874857,1.0577757,1.166132,-0.7549564,-3.2175019,-2.42587,-0.21253589,0.84685326,-1.2382238,-0.1926423,1.5262125,1.3147978,2.705913,-0.8965402,-1.6755561,-0.24967535,-1.3620601,-1.4062318,0.2642497,3.8180172,-1.242303,0.114876635,-0.023849936,1.35746,-0.1741687,1.3217013,-0.30632818,1.2639493,1.1211524,-0.45559743,2.3505228,-2.4046035,0.31130743,-1.9691763,0.096032865,-2.345263,0.37537763,1.4854968,-2.337955,0.96064734,0.7760664,0.6544707,-1.9777507,-1.3344533,0.43710232,-2.1976407,-3.317158,-1.7980082,-0.014371531,-0.4112837,0.15253814,-1.2124834,-0.36941534,0.7452766,-1.7258785,-0.4377838,-0.08927106,1.5751098,-0.5766116,-0.43146503,-0.053999256,1.5709666,0.05084353,-0.06517009,-1.1031276,1.9682702,0.5378606,2.9863353,-0.92750645,-0.79025906,-1.1214534,0.92290664,-2.0003028,-0.50468147,2.9237149,2.0196002,0.9809616,0.5484098,-1.3627089,-0.91584736,-0.71703154,0.21126011,0.93888426,-1.559507,0.7515205,-1.1254783,0.704262,-0.037430093,-1.2829581,0.2712532,-0.94527185,0.37623993,0.65645725,0.23986728,0.21513559,-1.0184854,0.60711354,0.5981997,0.7796898,0.69577515,0.096746475,-0.08598463,-0.6968971,0.94535977,1.3224522,1.1725407,-1.4812135,0.22945617,-0.06738801,-1.5614332,-1.2218821,-1.1541075,-0.17489788,0.15063961,-3.260497,-0.5108416,2.0692658,-1.5212723,0.98389214,-0.110183194,-0.2516091,2.0933213,-1.711795,-2.484982,-0.5703811,-0.15748444,0.021226121,0.9630037,-1.4646063,1.1781832,-0.3826029,-0.8248547,-0.4758321,0.7024762,2.0402164,-0.9705406,0.49900547,-0.503035,-0.015500148,0.5018782,0.6380023,-3.2444825,1.2597394,0.30150384,-0.9456098,0.38012335,-1.7443799,-0.6020816,-0.57197845,-1.7184114,-0.16229612,1.6214459,1.7307228,1.2452692,0.47345692,1.4330037,-1.1941622,-0.34766418,-1.7820369,2.2070925,0.006387818,-0.9003032,-0.03967341,-0.8318599,-0.9640006,1.3396964,-1.0593096,0.5439148,-2.656243,2.2604792,1.9026634,2.9998496,-1.0003608,1.7676919,1.6248733,-0.60822266,-1.1062223,-0.6332468,0.3124054,-0.89845157,0.44471484,0.24646105,0.67638314,0.104652636,0.34752065,0.7677671,-2.8283808,-0.7766438,0.4860813,0.11157706,1.3026445,1.6035658,-0.07267577,-2.8336377,-0.6325556,-0.08038441,-0.48090994,-0.06395793,1.8817432,1.4283652,-0.8405011,-0.4074284,0.49604124,-0.57955897,-0.37851453,0.77714026,-0.032735076,-0.75916517,1.1214849,0.6315255,-0.36148494,-1.7086176,1.0246146,-1.1330076,0.47119746,1.2449138,-0.24479727,0.32376575,-1.530766,1.0284019,-0.09772376,-0.49817768,-0.87537587,-0.97617376,2.0028172,1.3321636,0.18787873,-1.1640704,0.73377067,-1.4270235,-4.168931,0.16249004,-2.3785603,0.4478448,-0.3437852,-1.1462932,-0.90347165,-0.38695082,-1.3154538,-0.3734671,-1.8199298,-1.5552267,-3.1865795,-0.7593782,-1.4574472,0.603305,-2.1017745,0.39905655,1.6659352,0.38266098,1.4139572,1.1914743,0.14892788,0.70431757,-0.5985352,1.4007175,2.5623078,-0.11658564,1.3306439,0.23258866,-0.18866563,0.54786825,-0.9708979,-1.2778139,0.3865814,-1.6934345,-2.5889566,0.14763276,-1.191676,-0.46822608,-0.35283664,1.1148894,-0.07586553,-0.8513195,1.6891183,3.0351272,-0.8526865,0.45566246,1.1180269,-0.6333533,-0.22354661,0.6877114,-1.4338517,-0.47645155,-2.9945922,-3.1043513,0.8085279,-0.2109603,0.6980556,1.7390256,-0.32319328,2.385217,0.9467052,0.523516,1.4037595,-0.83935827,-0.9341051,-0.89685214,1.2825888,1.3755021,-1.3424959,2.3391955,-0.23051861,0.04962689,-0.28127173,0.34598666,-0.69744205,-0.05145645,0.10385064,2.557704,1.0602297,-0.86710024,0.94776946,1.3629125,-0.65539557,-0.4392833,-0.96179944,-0.6711634,1.3492647,1.5726615,-0.4600714,1.7447332,-2.0522428,0.6542553,2.999838,-1.0014417,-1.3693179,0.6809734,0.7712664,-0.2049232,-1.0746061,4.0040994,0.8543473,-0.31333703,0.7672098,0.14008424,-0.8865795,0.20075895,-0.23786342,3.0734262,0.20504718,-1.5053676,-1.0397463,-0.8120081,-0.3142833,2.20976,-2.1085672,1.9375092,-0.38081834,1.4810876,0.8956315,-0.06128712,0.7837299,-2.014186,-0.89367527,2.718872,-0.77408904,1.4828022,-1.968228,-0.603552,0.63605475,-1.2929037,0.4505879,-1.2895794,-0.13230087,0.6261993,-0.43899098,-0.9675574,-0.413616,-2.2333913,0.248959,0.82413656,-0.26539406,1.838672,-2.4414942,-0.20656717,-1.1817386,0.19207746,0.89520645,0.5836901,-0.019736608,-1.152457,-0.32507792,0.8203302,1.3208599,-1.9683244,-0.1477382,2.0532517,-0.4143172,-0.50441813,0.3049923,0.9143945,-0.9620792,-1.084862,-1.4248897,0.7240672,3.6341875,-2.5668375,1.4068459,-0.44390148,-0.20509632,-1.131664,2.2345142,1.9100147,1.5043656,-0.20750165,-0.06725108,-1.6837971,-0.90451497,-2.6699069,1.6473948,-0.22868949,-1.6522645,-0.18377478,0.12329958,1.0006267,-0.7952517,1.3263232,0.11613564,-1.225408,-0.42063367,-0.6155953,0.51417625,1.6473404,-0.15272589,1.265913,-1.7247854,-0.57468176,-0.83667827,-0.8753459,0.6488334,2.1107123,0.4937431,-0.2305063,2.2553506,-0.019717123,0.07683821,-0.071277745,-0.399875
