,ABL1,AHR,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,BACH1,BARX1,BARX2,BATF,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPAS4,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZKSCAN7,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF331,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_WT_02,0.6713633,-2.1434374,-0.8910094,2.1277,0.41690856,0.40673852,0.24356997,-0.21908256,2.129548,-0.45822743,2.0747273,0.6430954,-1.0579429,-2.0179238,1.9634416,-1.3067194,1.337535,-0.1869922,-0.2910031,-0.35522348,-3.7409637,0.5764469,-1.5640684,2.7817802,1.8043576,1.0881609,-1.57559,-0.430841,0.22878942,-3.388094,0.29467088,-2.4679098,-1.8137636,-0.56598765,0.65413624,-0.6008868,-0.18474622,2.3444624,-0.89357823,1.4239589,-0.3778582,-1.6282828,-0.8837429,-0.028681947,1.6821779,1.648846,0.30191025,0.8189667,1.8086183,-0.98574084,-0.110744365,1.0645837,-0.07481921,0.7483486,-0.65413564,0.9909879,0.09089587,-1.9020293,0.011082906,1.4538519,1.6757119,1.4177155,-1.3784605,-1.0798973,0.8233004,-0.66372496,0.011862886,-1.6093597,1.9645654,0.64866877,1.0144997,1.0278461,-2.2824228,-0.6906594,-2.1565304,-1.0476267,-0.07917721,-0.9488112,-1.1698911,0.73852473,-1.8408526,0.8574227,0.5133273,-0.95873594,1.1220123,-0.9596599,-0.39411974,0.40753415,0.97554034,-0.9590752,-0.68401885,-1.9147731,0.47119713,0.5751527,0.13438633,0.6974193,-3.0013633,1.65176,1.2426251,-2.0687933,0.24099885,-1.9035071,-0.7342451,-1.5913334,-0.71406126,1.6092678,2.130717,0.5210236,-2.2591186,0.2426867,0.66938436,-0.12933995,1.0914562,1.1799761,1.6892061,0.70986474,1.0364279,-0.23794813,0.31877875,-0.19458444,0.3795904,3.0709276,1.5165695,1.5662557,1.2756488,1.622046,-0.31372204,0.051092755,0.72109294,-1.4034519,0.68674,-3.3725064,1.9255509,0.9642839,0.5369126,-0.43475872,1.8503315,0.07393193,0.59479916,0.07233856,-2.0409646,1.7793406,-0.21096565,-1.9173845,-1.2788547,2.6697407,0.3926028,0.9429539,1.030938,-0.45012707,0.5741053,1.1587799,-0.8132854,0.685593,-1.2079628,0.34738114,-1.8844545,0.31910208,-2.1470258,0.06257772,-0.49782547,-2.3625956,-0.3726172,3.1187477,-1.9182435,-1.6218233,0.9861085,-0.5783916,-0.952732,0.14524642,1.257077,-0.38771906,1.8932084,-1.8516577,-0.63651216,-0.9919917,1.206316,2.7036679,1.3539686,-0.8088349,1.3313006,0.5269203,1.1922166,-0.09414713,2.64905,2.7209866,1.5296324,0.40094712,-1.5361855,-0.3082914,0.1010804,-1.4468246,-1.9514341,0.89522696,-0.30573803,0.44769615,-1.7973353,-1.1248395,-1.2805697,-0.52048045,-0.2695751,1.3615807,0.58491564,-0.093078755,0.81970835,-0.22319111,-0.34589866,0.0422509,-0.47180897,-0.09723295,-0.7041246,2.244183,-2.3137844,-0.0131344255,1.3761239,0.9203214,-0.15463081,0.36723033,-0.7144125,0.45352054,0.21850605,-0.5122516,1.5350217,-0.5829632,-0.18780494,-1.5433012,0.270286,-2.068123,-0.07933095,-1.1779132,-1.8744435,1.8523393,0.3369815,-1.786435,-1.8251401,0.00423765,-1.048824,-1.676885,-1.9128287,-0.12759997,-0.89599454,-2.834529,0.108726695,0.21651666,1.5093368,-0.4071183,-1.3061309,-0.9340689,2.078193,-0.92803997,-0.6692231,-1.2375444,-0.61629474,0.10688581,-0.031262252,-1.3542409,1.4901557,0.64947194,0.45019484,-0.042933974,-1.0348083,-1.8822188,0.35362267,-1.4645267,-0.9451958,1.3711177,1.3448106,0.53376883,-1.1598401,-0.23685986,-0.9052183,-0.43116406,0.023739772,-0.7871037,-1.9463408,0.9408917,-4.005602,-0.7922895,1.146692,-0.6146636,0.82888514,0.5875401,-0.06786669,-2.6233423,0.19701317,-1.7569618,0.34598762,0.30689794,-1.0557008,0.8668651,0.99229807,-1.5746301,0.14764927,-0.55865616,1.3517592,0.6793009,-2.8041556,0.88277465,-0.99127513,0.7655592,0.664807,0.68432754,-1.3212228,-1.3226885,0.94807506,-1.1704079,1.3088362,-0.6306007,-0.9614088,-1.4706078,1.0196207,-2.2646081,-0.74905425,1.5290005,0.7282313,-0.49012908,-0.61832637,0.2380262,1.8255346,1.144438,-0.6748726,-0.10126314,0.05450654,0.07926535,-0.77283525,0.59118086,2.0213072,-0.86485404,0.35008523,-0.09034815,-1.1467545,-2.4880075,0.58656454,0.7141638,-1.2462077,0.56902677,-2.455405,0.9321207,1.465258,-1.006177,-0.29949698,0.7817174,-1.3700078,0.8166674,-0.6732444,1.2605238,1.1242878,-3.7941227,-0.27082384,-0.3697571,0.30007485,-0.9883519,0.45277444,-1.8788049,0.45672154,1.3251393,-1.2097702,1.3540461,-2.2500434,0.8892419,1.0081576,2.5123758,-0.41008288,0.14443864,0.6420656,-0.54436594,2.4988692,0.17246601,-0.98022324,-0.17909864,-0.12947857,1.1305093,-0.689284,0.18637678,0.52277875,0.44317403,1.9488505,-1.5850321,0.46615127,-0.63787824,-0.8593559,0.89318126,-2.855509,1.4070238,-1.7141395,0.7069406,-0.9834067,-0.039200567,0.8403646,-1.0583394,1.2713127,-1.8841206,1.5771191,0.34742728,-0.041859347,0.18248071,0.07008407,-2.3195126,-1.3140678,3.1742656,0.19648705,1.3231477,1.614304,0.30843714,-0.21485029,-1.7996665,-0.7151218,-2.9886253,0.62808204,0.26312655,-0.69702935,1.0844301,0.70012337,2.0758529,0.7932997,-0.03753217,0.87524223,-1.5646788,-0.7239789,-1.419944,-0.88132894,0.19892167,-1.025172,1.2414324,1.280947,-1.6282306,0.30490512,-1.4793025,-0.54714304,0.16397922,-1.3978055,0.131776,1.5540115,1.9069932,-0.03151364,-0.41850457,-0.12456985,0.99680865,-0.27491656,-1.9181758,0.44202915,1.5725478,-0.5151148,1.338018,-1.2355897,-0.49127692,1.5364072,0.8870216,0.08413926,-0.13655953,0.4764178,-0.5813292,0.17938127,1.4312961,-0.32467046,-1.3857063,-2.1277862,1.964402,-1.3806312,-0.48680466,-0.05049904,0.5402759,-0.23654144,0.19730532,-1.5354278,1.6427653,-0.18706545,-0.09491197,-0.9856458,1.0952001,-0.50146884,-2.0818934,2.3802085,-0.099997364,-2.312506,-0.43488368,0.95241416,0.6551699,1.2682203,3.5186207,0.77236587,2.7310035,1.5488011,1.5314862,-0.7414406,-0.69323945,0.077443354,0.24236609,0.9308566,-0.8720986,1.0309955,-0.5443015,-3.4647489,0.09414091,0.914242,-0.31255782,-0.84922314,0.19663018,0.2777657,0.14897303,1.1382811,0.32121527,-1.1215374,-1.033225,0.9354849,0.7098345,1.3142427,-1.7315661,0.113949046,2.4074469,-0.018869665,1.1845059,1.0984495,0.21667585,0.9292175,-1.1386375,-3.0789187,-0.9022018,-0.5491026,-0.3337079,-1.8461725,3.1782134,-0.10385244,-0.520853,0.11587182,-0.08116426,-0.7934261,-0.39792544,0.608043,1.5099676,-0.60170954,-0.416953,-0.42675447,0.7964976,-0.48546913,-0.6811702,-2.0284166,-1.6446376,0.692738,-1.0780045,-0.14174041,4.0678735,0.37251064,-0.9733599,-0.54869163,0.14284381,2.7078729,2.6297264,-0.5146459,-0.43507105,-3.3094606,-1.6477212,-2.0131228,1.394198,0.72114426,-1.213641,-0.7899402,-1.1238964,-0.90370494,-0.111246966,1.6412251,-0.03585953,0.6751561,-0.7013511,-0.2751127,-0.6942376,0.17576015,-0.21010457,0.59041387,-0.15546936,-0.7630377,-0.18253672,-0.21533793,-1.305787,0.61575055,-0.14725342,0.010394877,-0.86570036,0.07552331,0.38209745,-2.3396335,-0.40559807,-2.165818,-1.3974154,1.8645097,0.432817,0.57658106,-0.01290478,-1.6038932,-0.1592699,0.7515585,2.3417199,0.87952495,-0.7358843,0.67179674,-1.3942231,-0.997618,-2.9942162,3.5908606,1.4966356,-0.76504743,-1.2773658,-1.0906074,0.69093114,-2.6292984,2.0394318,-0.0789253,-2.1001632,0.2867493,-0.07979762,0.27886555,-0.97586244,0.6335313,-1.1742458,0.9226777,0.6120041,0.65528613,0.36312312,-2.6041684,-0.9985031,0.5643419,0.378215,0.6807322,-0.6890981,-1.3422256
