,ABL1,AHR,AHRR,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH1,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA11,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXB9,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HOXD8,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MEOX2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX1,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRERF1,TRIM28,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF300,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_Control_MUT_02,-0.999353,-1.3187147,0.9813702,0.7562882,0.0315363,0.625509,-0.5178779,-0.75735235,0.62000096,-0.15631603,-0.7989682,-0.8193467,-0.93001264,1.2061518,0.2403393,0.77186304,1.8517572,0.806749,-1.1341367,0.60269547,1.2275734,-0.3627458,-0.7559968,1.8556988,-1.7572758,-0.25417534,-1.1675006,-1.5260767,0.43838742,-2.1830084,1.0439911,0.19168884,0.6215794,1.3780738,-1.9432656,0.51889426,-1.0303469,-1.5117366,-0.008523826,0.021633906,2.36776,-0.14218065,1.3937885,0.48374856,-0.5956887,-1.0075687,-0.5021837,-0.23332527,-2.0206032,0.30454114,0.81607044,1.4650753,0.39275184,-0.9818646,0.36537012,-0.58547556,-1.2009274,0.70878285,-0.9950623,-0.835229,2.02738,-1.3260429,-0.088942006,-2.583284,-1.082308,0.6668073,-0.37524176,-1.2218031,-1.8649904,0.6176933,-0.94293356,-0.7774076,0.65192103,0.66930294,0.49183995,2.1148612,0.95493245,0.3168876,-0.4568397,0.99488014,0.23174283,0.97012657,2.132347,-1.812338,1.8640361,0.2906637,0.12931457,0.5268306,1.360294,-0.8678957,0.14517283,0.10483945,0.80652124,0.9538024,2.3128388,1.0657245,0.803482,1.1693184,0.015834685,-0.7582897,0.59460145,1.2049016,0.0525639,-0.4499666,0.8827129,-0.8678397,-2.8789008,-0.077826366,-0.36657172,1.0137018,-0.8593212,-1.3454239,0.63232297,0.47000518,2.2034929,-2.119513,1.6364523,-1.735787,0.09420817,-1.4585496,-0.07924394,-0.46966022,-1.9965632,-0.4915437,-0.95509934,0.9140391,-0.38934383,0.8196389,-1.502947,0.7312023,-0.31756523,-1.2205063,1.552251,0.02993031,-0.40121165,0.45689037,-1.5198376,-1.0641202,0.26753214,-2.307834,-1.155457,-0.22800843,-0.4049649,0.37518683,0.11604378,-1.6834462,0.85198534,-0.6717451,0.027284544,-0.59246475,1.5454888,-2.3458817,-2.2269769,-0.47208634,0.75449324,0.89270014,-2.1002467,-0.63340074,-0.015159104,-0.05148713,0.95880365,-1.0141801,0.8783899,-2.114789,1.6262225,-1.4973557,0.9905283,2.100874,1.1455283,0.99965155,1.2166334,0.7923136,-3.278969,1.4154612,0.43298614,0.68371934,-0.9889463,0.73934084,-1.2734314,0.6524346,-0.41959062,0.65026474,0.2663532,-0.27097714,2.3027387,0.825247,-0.5852721,1.965501,0.7258237,-1.5014482,-0.8650024,-0.33249575,-2.0669308,-0.9634797,-0.88744676,-0.64083487,-0.33190486,-0.12064332,-1.1280447,2.015153,0.4058891,-0.13374516,-1.3777046,0.9783148,1.1797034,-1.6422733,-0.112727895,-0.19671988,-0.6167173,-2.0094514,-0.02267877,-2.266328,-0.1754474,-0.21393971,-1.0707647,-0.33481178,-1.7999868,-0.09309734,-2.3870852,-1.0117186,0.31772643,-0.28401962,-0.2069906,-2.3724465,-0.83050466,-0.29874805,-0.4470897,0.09778883,-1.0584046,1.0736064,0.032116327,-0.12415473,0.050312623,0.09668386,0.5496105,0.024357941,-0.76029086,0.64557743,-1.2150803,-0.7439124,2.4732556,0.5745745,0.033096656,2.256385,-0.2782007,0.65435886,1.1380548,-0.37073115,2.3906746,-0.685867,0.73956287,-0.48954085,-0.93070316,0.56735164,-0.5420483,-0.21314809,-0.16546987,-0.059756566,-0.28637874,-1.3552338,0.53446597,0.19606628,-1.4516531,1.1363578,-0.6576069,-0.58273464,-0.55601007,-0.3534569,0.5772033,-0.6240363,-1.0330179,-1.5508205,-0.93643403,-0.6370003,0.8045957,-1.3767558,0.31328818,-0.98720026,0.72812295,0.06176354,0.72798204,-3.111777,1.3977948,0.45238343,-1.0943962,-0.5726277,-1.0581564,-0.31282914,0.27204874,-1.2278085,-0.15354504,-0.20934744,0.9116976,1.0396878,-1.8028619,-1.0631385,1.1281891,-2.4255052,-0.35705274,-0.42870018,-0.8264632,1.9514054,-0.580323,-0.07628899,2.4335513,1.4485676,-2.4823833,2.8816595,-2.5636053,1.0663923,2.28076,-1.7491173,0.66673726,-0.7783943,0.78796685,0.7513428,1.8529519,-0.5710651,0.67001855,1.2506775,-0.1574079,1.9808252,-1.001119,-0.2548858,0.8474409,-0.36203757,-0.8051522,-2.0169272,1.0747929,1.0753305,1.4950327,1.8056426,-0.2625692,-1.1557134,2.0170593,-0.9497392,-0.21932502,-1.2460026,-0.97408473,1.2549741,-1.8418816,2.8582857,0.58376074,-2.0860515,-0.108014725,-0.7488746,-0.09506242,1.6387262,-0.052558765,0.40009275,0.097247,0.6493571,-1.749125,1.2642424,0.42848194,-0.49519426,-2.6153443,1.071003,-0.65612394,0.55952406,1.4186503,0.93452024,0.20777656,0.5349959,-1.6122057,-2.24822,2.8180141,2.3602974,-0.5504571,1.7898804,-1.260478,2.0323424,1.5405214,-0.9354334,0.99136156,0.27209425,1.2859005,0.62685263,0.25154465,0.7771673,-0.28757235,0.8554044,-1.0239102,-0.5428929,-1.0165871,0.5216366,-1.4183546,1.2786434,-0.74709296,-1.005775,-0.76238734,-0.38914698,0.718612,0.36575857,0.09573688,-0.99426347,-0.648878,-0.06302891,1.1109006,-0.46398437,-1.0526363,0.48652264,0.8069641,-0.25195935,-0.48599914,-1.1724918,-1.1902463,0.7508346,0.28169018,-1.2598535,-1.0343701,-0.5210518,-1.0737611,0.56247705,-0.061928276,0.25244477,0.14659853,-0.5304138,-0.2203312,-0.31806684,1.1900328,-0.011436517,-0.6778049,-0.40591612,0.27234405,-1.5796129,2.245123,1.694651,0.25519738,-0.123381354,0.4507096,-1.1043339,2.7803812,-0.5133419,1.4937528,-1.9311508,1.244895,0.5898414,-1.1901124,-1.3707634,-2.0560699,1.5451297,-0.25114143,-2.012637,-0.9515418,-2.1547565,-0.99821794,1.7184442,1.0383362,0.6170493,-0.8906829,0.43089172,0.41835198,1.4159791,-1.1033778,-1.6425323,0.013631333,1.2577534,0.70121956,0.26907656,-0.59653765,0.7362645,-2.0171037,0.85954326,0.7557818,0.062217254,-1.1756115,1.3233069,-2.1462007,-0.048492517,0.05473928,-1.4202056,1.1658376,0.28487653,0.618505,-2.7100992,-0.7291066,1.6919003,0.69449824,-0.43715334,-1.3019227,1.599843,-0.029208379,-0.955403,-0.089492396,-0.81440735,0.5737695,1.3414326,0.3755271,0.6407518,0.33507156,-0.9119146,0.14270557,-0.3570768,-1.7144315,-0.4034751,2.1165805,-1.333616,0.40925816,-0.14686207,-1.3494819,-0.16534574,0.7068547,1.7714819,0.8064033,-0.6810258,0.1055099,0.056572583,-0.3216173,0.20239004,-1.0828472,0.59189093,-1.368116,-0.5198382,0.5911788,0.6186869,-1.1388376,-1.4083891,0.026417183,0.54619855,0.6769621,-0.82126325,-1.14197,-0.12340981,-0.31227943,2.8552952,0.37208375,1.017861,-0.45579627,0.06898638,0.79423624,0.1946819,-1.5068597,0.2044159,0.5230589,1.1134723,0.10455045,-1.3995265,1.9016688,0.48979104,-1.2582729,0.3026807,1.8734113,-1.9934889,0.5653618,-0.12861067,1.0001702,0.07928402,1.345603,-1.291998,1.4444453,-1.513197,-0.99167156,0.22089128,-1.7915441,1.3740332,0.08728439,-0.8522745,-0.5062622,-0.2920284,2.1779504,-3.1451466,0.5807124,2.1256526,-1.616221,-0.9280632,-0.30990928,0.53658885,1.1405331,0.74320394,-0.95665604,0.13696073,-0.282584,0.4644975,0.7336522,0.58788174,-0.06982214,-0.0060493336,-0.026198948,0.28383377,0.08554815,-0.61579525,-0.6233908,-1.3745196,0.61646485,0.5390406,-0.33370247,0.6552458,2.4693027,0.31997353,0.0015753033,-1.4033974,0.8265207,-1.9667826,1.3149532,-0.89660925,-0.878922,-1.1370496,-0.8075965,-0.79135865,-0.15419489,0.8397327,-0.1781948,0.34543493,-1.1558813,0.5231035,1.9970334,-0.6411834,-1.5081991,-0.881526,1.6224251,1.0898334,-0.10879557,-1.021675,0.92708504,-0.51355326,0.6426176,-0.057112746,1.3442323,-0.9821083,-1.2549124,-0.9556378,2.5734656,-0.098720044,0.3044745,0.024336558,0.31184852,-1.6156496,-0.6759214,0.34929246,1.6580276,-0.20983136,0.67491573,-0.16234097,-0.45527413,0.8339103,-0.44953644,0.95204985,-0.16271068,-0.33865803,0.10680147,-0.0009982032,0.9120427,-1.0191225,0.67805815,0.782159,0.3055651,-0.4954337,-2.3414686,1.1864401,1.8053341,-1.1044356
