,ABL1,AHR,AHRR,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH1,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA11,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HOXD8,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MEOX2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORB,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,RXRG,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRERF1,TRIM28,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_Control_MUT_01,0.029898567,-1.3336781,-0.46892145,0.04511702,1.513192,-0.38168144,-0.21845695,-1.0896962,0.90227216,1.1603794,0.23384856,-0.6052953,1.9488075,0.4828581,-0.53205776,-0.6003661,1.2565106,0.6278687,0.025758468,0.5113244,1.8760215,-0.8186458,-2.4784153,2.5207458,-1.3980286,0.49640357,-1.5434911,-1.1778485,-0.86616504,-0.36346787,1.9902294,-0.19903795,-0.0409253,0.97449976,-1.1501665,1.7013917,0.6837905,0.6465141,1.0501612,0.63604987,1.2837205,0.68622255,1.2823708,-1.5362631,0.7192952,-1.6668055,-0.06628316,0.2614541,-0.97557485,-0.14973718,-1.014345,1.7812265,1.032981,-2.0746422,0.44015884,-0.026421148,-0.3787757,0.80698377,-0.13463491,0.09127342,1.3365223,-0.4009503,0.8028965,-2.064934,0.13603179,-0.10605434,-0.15571481,-1.7598243,-2.127386,0.14160246,-2.4306266,-0.47394,-0.6510548,-0.36916652,-0.1127507,1.4771688,0.61647314,-0.39296758,0.77225703,0.70905674,-2.2261915,0.21585292,1.2976326,-0.20323288,2.0468836,-1.2353178,-0.6888431,-0.8713683,0.47608554,-0.37594032,0.7656024,0.9994195,0.17803402,1.2796537,1.6752752,-1.028755,2.112788,1.0290749,0.8009667,-0.826363,0.7171244,-0.09890675,0.45637932,0.32488614,1.7963547,-1.1430471,-1.2489376,-0.34429643,1.1435369,0.7258774,-2.0294695,-0.08177058,0.49522915,-0.62022597,0.6888618,-0.8991514,1.3582194,-1.581914,0.615444,-2.3756986,-0.5279031,0.19781499,-2.762522,-0.48350462,-0.15775657,1.5109712,-0.9148646,1.7129866,-1.7168232,-0.9138192,-0.2864484,-1.3628135,-0.26006955,0.64412665,-0.11633379,-0.34365895,-1.2832657,-2.1444325,1.2063748,-1.4656074,-2.5266082,0.16831078,0.6569714,-0.43268153,-0.38476488,-0.6067287,-0.7259415,-1.0876055,0.8539129,1.0017989,1.3237729,-1.7361428,-0.68890166,-0.1480022,0.47391838,0.4921814,1.5638068,-1.993933,-0.5921671,-0.70975715,-0.15125205,-1.070399,-0.40682,-0.0077273143,-1.2930747,1.7093931,-1.3870665,0.45801222,0.9378132,0.12642622,2.4776022,1.2039287,-0.15803717,-0.5085138,-0.708639,1.1853828,0.24562716,1.2118998,0.33838758,-2.2539895,-0.12869018,0.602439,0.7827326,0.15654367,-0.42235056,1.2439029,0.8705679,-1.0324879,0.11495292,0.123422354,-2.2213209,-0.15875514,-0.33943728,-0.83449435,-1.0002015,-1.9782289,-1.3290794,1.6322815,-0.2768856,0.6564411,1.003713,0.18961366,-0.64357966,0.51268893,0.49509904,1.1094099,-1.9898052,1.2211419,-0.60390955,-1.0712819,-1.7455792,0.06225478,-1.7359061,0.283237,0.8021656,-0.6530188,0.5810173,1.0308592,-0.38372013,-0.21796343,-0.8884245,-0.81310016,0.9809945,-0.8856637,1.2447737,1.3686899,-0.8249532,0.37580308,-0.49553818,-0.15969229,0.34658903,-0.15354262,-0.5386701,1.1704597,0.061006535,-0.1916125,0.059922524,0.5325492,-1.496299,-0.8997042,1.4759642,0.62969667,0.2191962,1.8945208,0.38653207,1.064066,0.88531476,-0.6229412,0.5167652,1.2807143,0.3984801,-0.4777508,-1.2452619,-0.8914215,0.051436737,-0.12458398,0.46673363,0.48004082,1.4177314,-0.69824326,0.56921047,-0.09856999,-0.37015212,1.5177716,0.57729524,0.5716688,0.64234936,0.09638374,0.60702866,-1.0715983,-1.5553178,-0.8508672,-1.6206983,-1.4275715,0.030192934,-1.6014664,0.0046242876,0.26376525,1.6704621,-0.021780582,-0.5767765,-1.6353176,0.95386887,-0.2597207,-0.23901345,-1.38465,-1.3834279,0.720205,0.7530808,-0.12818488,-0.5680434,-1.01959,-1.8609875,1.1658856,-0.293867,-0.5175352,-0.026914082,-3.17293,1.1367812,-1.6146232,-1.6173878,0.9897481,-1.3660098,0.2662415,2.1095116,1.58213,-0.853553,2.0140572,-1.7117537,0.92684984,-0.3842176,-1.3917472,1.4572775,-0.21060796,0.049226206,0.57952005,1.0379755,-0.21534653,0.039538015,1.0559355,1.1781881,2.5344267,0.11293842,-0.2957906,1.3261341,0.85764706,-0.28694454,-0.91621584,1.0269767,-0.45523465,-0.5748706,0.58019465,0.3152335,0.32400796,0.32337207,0.6889258,-0.071074344,-0.9047908,-1.2785145,-0.60689646,-0.5933075,1.376417,1.9343151,-1.4517933,-0.07913591,0.76239413,0.1388817,1.3307902,-0.5285023,-0.7232035,-1.4503449,-0.025763454,-0.0002330739,1.871684,0.3715747,-1.731071,-1.0555451,1.1137133,0.45154434,-0.39008632,0.6081406,-0.7814257,1.6193159,0.1967444,-0.21187297,-2.5551388,0.71652687,1.7470908,-0.41011417,0.5448725,-1.5103816,1.3594564,0.8976118,-0.39144856,0.42089462,0.08806357,3.561019,0.9719117,-0.07699594,0.45404175,-0.43464133,0.84081715,-3.2898679,-1.0617837,-0.0062781884,0.13549367,-0.90836155,0.8175621,0.27115935,-0.88168204,0.74786466,0.48492855,-0.08565303,0.60095304,0.39462137,-1.1351047,0.44036222,-0.36207935,1.0088394,-0.21466528,-1.0226924,-0.021533323,1.102993,-0.84740865,-1.6967249,-1.3552233,-0.5831052,-0.16916046,-0.22517145,-0.50339377,-0.34488264,-1.086669,1.3597337,-0.10162502,0.5374722,-1.1539845,0.32025936,-0.8422334,0.4925691,-0.017410915,0.8358321,0.26300257,-0.9615264,-0.8107709,-1.7279484,-0.20022377,0.47375673,0.91677266,0.8120748,-0.7267495,0.060724575,-1.9843345,1.5820385,0.35560253,1.1866378,-2.3219268,0.7175946,0.6145306,-0.9627315,-2.5733936,-3.4394343,1.3200024,0.6596405,-1.6649958,-1.1851548,-1.2926524,0.95021176,0.97278535,-0.16214213,-0.29989192,-1.5943003,0.93383956,1.3413073,0.054349486,-1.8949746,-2.7449515,-1.0193324,1.2805905,0.8979428,0.25896043,0.07199681,1.1704983,-0.43678942,1.4491048,1.256639,0.16452695,-1.3995464,0.6013855,-1.848093,0.23211709,0.11100998,-0.8642175,0.62370193,-0.7224427,-0.41669327,-1.2558072,-0.33474904,1.0947239,-0.5004949,-0.68185526,-0.16875197,1.3866377,0.5315771,0.9923329,0.7053905,-0.623221,0.18425457,-0.6683039,-0.31284195,2.6905057,1.4560779,1.1898102,0.0034940692,0.60839045,0.12847398,-1.6090198,-1.1831952,0.77592766,-0.99069315,0.6667743,-1.38603,-1.8770187,0.50767785,1.3673154,0.88225406,0.17741306,-1.4155444,-0.07118764,0.8949397,-0.50541216,-1.3003119,-0.54582787,0.20294698,-0.76020914,0.7354053,0.56720215,0.54912627,-0.4358809,-1.1599965,-0.8403777,-0.69817805,-1.1369984,-0.6112184,0.56036854,-1.8924205,-1.4400519,-0.08090976,-0.63028485,1.6856949,-0.18694733,-1.37661,0.69811314,-0.32199857,-0.35491103,-1.2010938,-0.44378057,0.7306127,-0.9625597,-1.6290333,-0.040099088,1.4605937,0.20666127,-0.07059633,0.03939758,-0.00039124957,-0.22027045,0.3086165,0.48972592,-0.2681123,0.16572961,-0.60795563,0.16565752,-0.5851814,-0.73840076,-2.3922372,-0.7968713,-0.99439245,-0.627159,-0.25565487,-0.30522168,0.6249983,-2.9859948,0.8586304,1.094513,0.2760899,0.48204792,-0.31859443,-0.1009473,0.081546776,1.2823957,0.5666583,0.31302658,-0.7430192,1.2453359,1.0481495,1.8045185,0.18811922,0.13398558,0.24926436,-1.28055,-0.88660896,-0.96851754,1.0781263,-0.7509846,-1.3276755,0.5282998,-0.3587743,0.974305,1.2778271,0.6711731,-0.1865131,-0.83145106,0.8619029,-2.1557348,-0.07661037,1.0018734,0.1985811,-1.8080567,-0.0045817243,0.18956485,-0.78834844,0.18508725,0.4968842,0.5188078,-1.3885267,1.7550149,0.8580366,-0.49460757,-1.0860733,-1.0211984,-0.007079527,0.81598425,-1.7163637,-0.113048054,1.4532768,-1.8111663,0.6551297,0.96466875,0.7529295,0.38007474,-0.24280223,-0.29427812,2.430437,0.7973023,0.76085716,0.0014555003,-0.020352572,-0.056747705,0.56633425,-0.29932222,-0.35163617,-0.8235606,-0.60429513,-0.39818493,0.11789298,2.652372,-0.9910569,1.0270841,-0.18898596,0.51605314,0.17716566,2.4540157,-0.8302704,0.9185446,2.822621,0.54850286,-1.1064031,-1.3018676,1.0088645,1.1923661,-0.9015699
