,ABL1,AHR,AHRR,AIP,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH1,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DACH1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HHEX,HIC1,HIF1A,HIF3A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXB9,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMO4,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX1,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRIM28,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZKSCAN7,ZMYND8,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF300,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_MUT_01,-0.24796857,-1.6722023,-0.3097045,-1.8059762,-0.018957978,1.1780401,2.1266527,1.6966153,0.07764834,-0.5022417,0.14448051,-0.33534032,-0.038176812,2.6320481,0.23471023,-4.0372057,1.7950898,-0.9600759,0.77525884,-1.0442183,-1.030701,-1.8510467,-0.77235645,-0.35082436,-0.41757655,-0.6397476,-1.0248092,0.07215213,0.45481005,1.5775985,-0.60264,0.45249557,0.09573104,-1.2801775,-2.72465,-0.59150404,1.7410362,-1.2938384,-1.6477723,0.6428434,-0.8975177,-0.13170122,0.6212939,-2.052337,-1.4582613,1.6570774,0.43013322,-0.67551756,-0.38155288,-1.165343,2.8600352,2.4603565,0.11853976,-0.69364196,-1.6024883,0.8630225,-0.8986838,-0.92350525,0.21863586,0.673534,0.75215703,1.2058966,-0.72655386,-1.2907838,0.42070004,-0.6351026,0.39247823,1.499463,-0.6258176,-0.042359453,-0.5315298,-1.822297,-0.57720727,-0.7863383,0.86926115,0.1516424,-1.8078239,0.77867997,-0.07237308,-1.0372927,-2.2357094,-1.0057948,-0.4607806,-0.8937786,-1.5560964,0.93654674,-0.8498163,-0.57687014,-1.8761386,0.96842563,-0.27532372,0.5636335,-0.8108803,-1.2900949,0.8460102,-2.104555,-1.4284334,1.0542209,-0.6515662,1.8022358,0.027530652,-0.11856396,-1.9484788,-0.042865917,-0.7500976,-2.4098194,-1.1815557,-4.390233,-1.1603484,-1.4572008,-0.5652909,1.5050071,-0.8526319,-0.16873886,2.1486316,0.28067687,1.247223,0.6807113,-0.2860947,0.45761332,0.38810351,-0.60310286,1.7350729,0.41513786,-0.38380224,-1.2841238,0.2616998,2.7385938,-0.46694934,1.1218488,1.3162508,1.9165744,1.2681662,-1.1832057,-0.10405012,-0.79459035,-1.9572483,-0.09411884,0.08655613,0.7717205,-0.746344,0.9606389,0.10909573,-1.0608714,-0.35039723,-2.3408117,0.12014991,-1.6897193,0.64014614,-0.093316026,-0.18350081,-0.7975615,1.6111127,1.2891185,0.6544703,-0.28954718,-0.973198,-0.47837555,2.912153,-1.2154175,2.6844954,-2.4684284,-1.138945,-1.1423084,-1.319451,1.0222565,-1.7562375,0.27988598,2.6048706,-4.0755587,0.5877887,0.7266169,-0.6208274,-0.6416417,-0.5451649,-0.5884955,0.68184507,1.740299,-0.3841421,-0.062095456,0.14416677,-0.5814754,0.8786147,0.97327954,1.368813,-0.21381824,-0.2953924,0.4432838,-0.48698807,0.41849965,1.6232009,1.2714247,0.97065514,-1.5460122,-0.029193226,0.4584655,-0.68913585,0.14482014,-1.0568842,1.1946512,-0.76665884,1.7615049,-1.1804129,-2.8746922,-1.444742,-0.99593616,0.26221082,0.10919995,0.26822403,-0.26736856,0.919058,1.6560427,-1.3416468,-1.5287688,-0.21912462,-1.5219672,-1.5135933,0.9967285,2.7322183,-0.88020563,0.6938059,1.3114982,0.75948,0.5425328,1.6375501,-0.5358416,0.11517468,1.7287282,-0.2514386,-0.004289612,-0.9877408,-0.5197338,-1.2164568,0.5578838,-1.0415058,1.2666771,1.9006003,-2.2473438,0.8306152,0.16407745,-0.29840922,-3.2980783,-1.7102156,0.07415619,-2.2004254,-3.7116387,-1.1078327,-0.6351107,-0.88551265,-1.0025468,-1.0928291,-0.11907768,1.6309409,-1.2775906,-0.64045954,0.110197864,0.21945849,-0.27279457,-0.36207193,0.109623365,1.226334,-0.4268496,-0.024267184,-0.86446875,1.878858,0.50856924,3.316059,0.1595412,-0.86590517,-0.70655334,0.33258176,-3.2881973,0.19978768,1.4597113,1.0006047,1.1832559,-0.47645205,-1.1136678,-0.8938862,-0.90663874,0.534579,-0.6070442,-1.262772,2.2756464,-1.9696618,0.7947704,0.23739786,-0.26784104,0.7307867,-1.2244732,0.8038277,1.2261391,-1.5063221,1.6681186,-0.4033208,0.98781544,0.59014684,0.17282471,1.1396649,-0.19275421,-0.8047767,0.50985295,0.15651527,0.9084206,0.4560148,-1.9510983,-1.6911118,-0.61489576,-0.7572509,-1.2235332,-1.6609102,-0.36324713,-2.5701666,-1.433287,0.0911517,-2.7994971,-0.4304525,1.4923995,-1.9219216,1.2286367,-0.4451535,-1.0351057,0.9495551,-0.81533754,-0.3659441,-0.382042,-0.686139,0.37009436,0.821789,-1.1495845,0.1368266,1.5626669,-1.0051004,0.028284319,-0.18187638,-1.1594368,1.792167,-0.6711309,0.53853035,-0.17121392,-0.46366158,-3.1174622,1.1356369,0.42353612,-0.5315247,0.5917556,-1.8781,-0.4988082,-0.34536013,-2.0828404,1.27549,2.2756047,0.9347184,1.7440784,-0.14046401,0.78197324,-0.76527375,-0.79929054,-0.6119092,1.9839631,-0.35051173,-0.06886497,0.7834128,-0.71397686,-0.33863845,1.0864326,-0.60396624,1.2131578,-3.6645813,1.2929622,1.0086493,4.443615,-0.60509336,2.237759,1.8811183,-0.041012563,-0.7883996,0.49757916,1.4708501,-1.8051606,0.62041837,0.5533356,0.74688894,0.47627214,-0.61623764,-0.5770236,-2.8722177,0.03294651,0.11955351,-0.4428208,0.16735978,0.5325757,1.1416252,-2.8188407,-1.4144553,1.5360262,-0.019252352,0.045649573,1.4779799,1.1854943,-0.6830012,-0.06783389,1.2519209,-0.41203883,1.1174601,0.08502462,0.03790571,-1.536591,1.0972974,1.039165,-0.24983118,-1.18502,1.4394804,-1.0467324,-0.38962042,1.2839803,0.10421098,-0.03707581,-1.0328779,0.3098122,0.64170593,-0.8103909,-0.40864223,-0.6057297,1.5313255,1.3238757,1.0738866,-1.0584669,-0.1843512,-0.94630235,-2.1333022,-0.09965206,-2.7269554,-0.09468119,-0.81704855,-1.0743259,-0.87064624,-0.7072999,0.41392228,-0.5786538,0.66982585,-0.95754707,-1.2812529,-1.0069541,1.0270773,-1.3144103,-0.93796813,-2.2502737,1.223299,0.9798736,0.12082803,0.53456175,2.1154764,-0.31503323,0.66089815,0.0004082489,0.33984593,1.410241,-0.25695574,1.835072,0.25178212,-1.7552505,1.0990833,-0.7857731,0.7654489,1.2617719,-2.62153,-1.9964225,1.5821186,-1.741718,-0.32451,0.3717702,0.7873595,0.17798145,-1.2890725,0.08627168,2.6310425,-0.58621395,0.5680256,-0.55466163,-0.7100868,0.67291284,0.5590699,0.5297276,-3.3992968,-2.3297212,1.3063965,-0.17809485,-0.20775181,1.9025754,0.17705509,2.0264294,0.34528488,1.038793,0.44234797,0.35288972,-0.6977797,-0.18124788,0.25038388,0.07467182,-0.66372097,-0.039751407,-1.099339,-0.23942105,-1.0557773,-0.74736434,-0.26563677,0.1663763,0.710802,2.455773,1.0346159,-1.4395998,0.5234292,0.59513766,1.055947,0.6803981,-1.0441277,-1.9470233,0.93297833,1.3548391,-0.160715,-2.256098,0.15112859,3.8986359,-0.96025866,-1.7487828,0.35041022,0.48472875,-0.049324546,-0.39563376,5.1813235,0.6339918,-0.19399662,0.8470715,-0.30469412,-0.8381577,1.215966,-0.84068286,2.2129865,0.3681504,-0.82160735,-1.2051551,-0.18271612,0.8305738,1.6320492,-1.5944897,0.86955655,-0.071649216,1.34421,0.24413979,0.44235864,1.6761943,-1.8345461,-2.034737,1.87862,-0.48432276,0.15267168,-1.4970156,-1.1697311,-0.20055106,-1.4028329,1.3933102,-0.42310572,-0.5918457,1.222769,-1.6316898,-1.4171454,0.23557334,-0.48291278,0.21202986,0.47866076,-0.06378102,0.4540019,-2.5316458,-0.9549906,1.0292068,-0.3575613,0.7509232,-0.32726663,-0.7411025,-1.8529264,0.13227475,0.89926165,0.7151898,-2.0035887,0.11067586,2.2176695,-0.6120056,-0.9713243,-0.6416944,-0.22305577,-0.29959792,-2.0240178,-1.3356737,0.5394883,2.1171942,-3.1496654,2.4169123,0.34759822,-0.7343248,-1.0269569,0.4402436,1.8962343,2.3843195,-0.5929696,0.5302822,-1.6713313,-0.32313538,-0.938607,1.9275134,-0.9495683,-1.5613008,-0.03963017,-0.074567296,0.7242042,-1.6041503,1.4741421,0.13351108,-1.5090609,-0.8942213,-0.68805724,-0.5631188,0.15550897,0.19141415,1.0122449,-0.9019325,-1.9654564,-1.0525346,-1.4261907,-1.0821197,-0.12723865,0.83387053,-0.56772107,-0.28983498,1.8961033,-0.120932944,0.18447605,-0.94246215,-0.89230096
