,ABL1,AHR,AHRR,AIP,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH1,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA11,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXB9,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HOXD8,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMO4,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MEOX2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NACC1,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NHLH1,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORB,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZMYND8,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF300,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
mlm_WT_01,1.673255,-1.3491039,1.0461682,0.16626784,0.61154896,-0.17069809,1.25586,-0.36369163,-1.1650481,-0.64174825,-0.57023257,0.07264476,-1.7635602,0.5510214,-0.20386341,1.2981406,1.3547014,1.005196,-1.2437721,-0.4977565,-1.2475426,-1.1073157,-0.2727161,0.6202968,-0.043890484,-0.3353028,-0.61297554,-0.50928783,0.24393034,0.2518517,-0.45701638,-1.2591085,0.46964306,1.8376043,0.19046727,2.0272222,-0.17075272,-0.88629574,-1.0018632,0.24763113,-0.9290596,0.82217515,0.033090957,-0.4206158,-0.26799154,-1.1049024,1.7370136,0.4501363,0.5322493,-1.0064166,0.80403423,0.7796972,-0.09542781,-2.4616945,-0.20642035,0.53813887,0.7880632,0.15375118,1.1987374,0.27566355,1.2011585,0.58099556,-0.6657515,2.5358143,-0.06649274,0.50475305,0.817272,-0.6345778,1.3280765,-0.4288935,1.3409376,0.9873328,0.81410176,0.44952855,-1.2342505,0.1905135,-0.26154983,-0.3239731,0.6598718,-0.35730088,0.32133195,-0.28607363,0.90416026,-0.7192881,-0.72088337,-0.28517425,-1.4304167,0.27545696,0.875252,0.3104979,-0.37938225,0.068584815,-0.11350346,-0.022333914,0.28185344,-0.33760554,-0.40004313,-0.62790924,-0.7297052,-0.18863192,1.8151386,0.36105666,-1.4683167,-0.664018,0.15085854,0.77794194,-0.1399951,-0.43241698,-0.20285143,-0.21857582,-0.36192,0.64442396,1.2963511,-0.8044705,-0.2347075,-0.59480137,0.069034025,0.097665794,-0.98277384,0.40570298,0.054146547,-1.3619553,0.53016263,0.45715514,-0.13938808,0.96448857,-0.4119706,-1.4338857,0.34975404,-1.4036186,0.9841589,-1.2049477,0.37534133,-0.31389984,0.3852939,0.28952754,0.8044361,-0.07045051,0.6110279,0.003236821,0.30567193,-0.7714223,-0.55174595,2.019195,0.5836519,0.47485733,0.8846212,0.5798709,0.67027646,1.6326312,-0.6003523,0.23777212,-2.3754392,-1.4911695,-0.96091676,1.0107539,0.2912443,0.44209722,-1.2725343,3.19977,1.7518116,-0.8038956,0.73321176,0.7351884,-0.33191976,0.5138795,-1.0692087,-0.40661934,0.76452655,-0.9701766,-0.1420097,1.6900228,0.55368435,-0.14992698,-0.18196152,0.70368993,1.3415278,1.5744699,-0.31558836,-0.66481185,0.14507979,-0.397311,1.2298893,1.0462323,0.4396278,0.2658956,-0.49786973,0.53121096,0.9032566,-0.97398186,0.9261016,-0.624213,0.16594942,-0.17970064,-0.3803313,-0.01675613,0.62523746,0.17192468,1.69839,-1.2672293,-0.24782206,0.014684647,-0.35814688,-2.0221648,-0.2279779,-0.07835133,-0.0848106,-0.28677627,-1.3943039,1.2503121,-0.5369713,0.7693457,-0.06553217,-1.7959371,-0.37512985,-0.11225866,-1.4082611,-1.2253069,0.306119,-1.1548262,0.83368105,0.3899922,0.96585655,-0.5081789,0.9823965,2.1702313,-1.222287,0.3332678,-0.23007317,-0.022531101,-0.24144971,0.06142374,-0.005197035,0.28348973,0.51166964,-0.3909301,0.31595033,1.6461015,-0.45994276,0.6240918,-0.4058542,-0.69433445,1.189572,0.81929,-0.39538094,-0.3572221,-1.1063163,-0.03500291,-1.6525955,0.3896523,-1.0778327,1.0244253,-0.53834033,0.1116267,-0.26968348,1.3780243,0.18655552,-0.40637416,-1.0316429,0.040298685,0.525137,-0.41685534,0.14062601,-0.86879647,-1.0706999,-0.68094647,-0.29991594,-0.49991858,-0.58913606,-0.84022236,0.991186,1.0242267,-0.2236612,0.7511419,0.27341038,-0.8844694,-0.809342,1.078052,-0.8011627,-0.34091446,-0.57273555,-0.97541606,-0.8224656,-0.92839956,-0.070141226,-0.2972509,-0.04280143,0.6648029,1.9561524,-0.529114,0.07312478,-0.23473482,0.12721378,-0.21849328,1.063381,0.61817783,-0.7399678,-0.71392477,-0.5439419,0.6581506,0.6111681,1.3716925,-0.22454655,0.8986457,1.0053316,0.37657997,0.9224467,0.93186164,-0.58051145,1.8434126,-0.77753735,0.45473066,1.0571778,-0.77727425,-1.1789694,1.5920438,0.6200749,0.14849274,0.17358646,1.5716915,-2.2947853,0.84251726,-1.1374086,0.02421449,-0.50268334,0.11344162,-0.3773677,-0.8741395,-0.021536931,-0.14424853,0.02531714,0.60646176,2.8544922,-0.023518672,-1.3801006,-0.30170292,0.70128024,-0.91754466,1.2745633,-1.2014816,0.43390268,0.57877207,-0.99568325,-0.008600666,0.060408067,-0.84939444,-0.49896875,-0.5308319,1.4512377,-0.37168795,0.17240347,-0.26987484,-0.9038192,0.51908356,-2.716681,-0.7028517,0.3016494,0.13859394,0.59180933,0.30192092,0.39813393,-0.6535218,-1.3652259,0.15827379,0.94963276,-0.49009472,0.5878477,-0.38933995,0.14089009,0.0916538,-0.0067942603,0.020277243,1.5783813,-0.5631482,0.93819803,-0.29892966,-1.1765633,0.6800248,-0.5584682,-0.34334084,-0.7751064,-0.68285567,0.6338307,-0.28736046,0.6875339,-1.0252614,-0.36972883,-0.48127788,-0.36707997,-0.16389517,0.9861544,1.3229238,-1.879112,-0.04707914,0.8422373,-0.27037218,0.9296051,-1.2921757,0.7617994,0.42832068,0.7553706,-0.88350934,0.0270435,0.4694708,-0.6283285,-0.5750813,1.3072137,1.1873513,-0.5282572,1.4069145,-0.24622422,-0.25396672,0.45711282,0.6144056,0.16855845,0.46339846,0.032975893,-0.10690688,0.5878539,-2.6912103,-1.0280143,-1.0723802,-1.872655,-2.3093414,-0.30598342,0.47028947,-0.023766058,-0.14780934,0.4888788,0.19832568,-0.3006698,0.2901544,0.23514926,-0.2486976,0.012571397,-0.26513427,1.6739023,0.58500856,0.5352761,-0.2300566,-0.99083424,-0.43979716,-0.9046285,1.3116082,-0.943235,-0.027409941,-0.4050279,-1.908767,-1.0388782,0.09698054,1.292783,1.3207641,-0.36747688,-1.9222529,-0.8209527,0.035513785,0.45669016,-0.4755252,-0.6082751,1.6887484,0.7152448,-0.7116042,0.078770936,-0.31900874,-1.4114099,-0.86733496,0.16073559,-0.27232695,-1.6627301,1.972399,-0.36971775,0.17754042,0.30049452,0.26561916,-0.64069843,-0.100129,-0.7230875,-0.44269124,-0.099859044,0.39696237,0.08861388,-0.14666264,-0.98778,-0.79675484,-1.636148,-1.3618497,0.1071667,0.9375799,0.8968685,1.4675623,-0.7773539,-0.891846,0.9909535,-1.5071716,0.40774947,-0.6612655,0.5675512,0.88572085,-0.7064607,0.72603446,-1.4021952,1.411587,-0.70028514,0.22266692,0.18311155,0.34219408,-0.022042282,0.37476206,0.7023963,1.3435812,-0.27492654,0.45328984,2.801787,-0.7362211,-1.6172653,0.057236537,-1.2462871,0.31163123,0.32740784,-1.3592204,1.1803095,1.9560938,0.3188742,-0.66420877,-0.39649984,-0.048377458,2.958556,2.3600547,0.09002404,-1.1092036,0.62886035,0.18883806,0.6944541,-0.22217113,0.8603565,1.5495741,-0.4553785,0.75196713,0.97553,0.81535137,-3.1334674,1.2974693,0.12335356,0.0028979797,-0.26493603,0.6459991,0.22828731,0.84663004,-0.078422725,-0.63306147,1.5927429,0.08231668,-0.0059744436,-0.42785498,-0.2604666,1.1815448,0.5799464,-0.1038529,0.4605232,-0.5211175,0.30184317,-0.8917039,-1.2041761,0.14467226,-0.6084723,0.0910321,-0.16414139,0.6405146,-0.28696236,2.463607,-0.6550917,-0.6863055,-1.0053217,-1.0188873,0.0137337195,1.4926741,-1.828075,-0.7313266,-0.4347473,-2.9876037,1.7691543,1.0574001,-0.74476266,0.32816967,0.60871977,0.13631648,-0.5705958,-0.19591418,1.6837023,-0.39406973,1.4704586,-0.38273188,-0.23030643,-0.2959028,0.77814233,0.6070629,-0.7772052,0.315533,-1.2473018,-0.13288714,-0.6046047,1.3153197,-0.7569234,0.93927443,0.37024882,-0.08064609,2.6704369,1.1581757,-0.025021642,-1.1491729,1.2186953,-1.0961034,-0.6497461,1.2957033,-1.0072562,-0.9866994,-2.4015813,0.692969,-1.0619982,-1.9253712,1.3188603,0.45401976,-2.0398602,-1.8458493,-0.4623024,0.28234518,-0.5612836,0.87325007,-0.4339923,1.6667687,1.315622,0.08649561,-0.64882356,-1.2191082,-1.8173331,-0.46844208,-0.69439244,-0.19004713,0.04874782,-0.36331493,-1.3563104,-0.80228585,0.9346531,0.15566608,-0.20629616,-1.1254882,0.5215875,-0.7043163,0.4621196,-0.38335463,-0.25260252
