ABL1,AHR,AHRR,AIRE,AP1,APEX1,AR,ARID1A,ARID3A,ARID3B,ARID4A,ARID4B,ARID5B,ARNT,ARX,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF5,ATF6,ATOH7,BACH1,BARX1,BARX2,BATF,BCL11A,BCL11B,BCL3,BCL6,BCLAF1,BHLHA15,BHLHE40,BHLHE41,BMAL1,BMAL2,BRCA1,BRD4,CDX1,CDX2,CEBPA,CEBPB,CEBPD,CEBPE,CEBPG,CEBPZ,CIITA,CLOCK,CREB1,CREB3,CREB3L1,CREB5,CREBBP,CREBZF,CREM,CRX,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,CUX1,CXXC1,DBP,DDIT3,DEAF1,DLX1,DLX2,DLX3,DLX4,DLX5,DMAP1,DMTF1,DNMT1,DNMT3A,DNMT3B,DOT1L,E2F1,E2F2,E2F3,E2F4,E2F5,E2F6,E2F7,E4F1,EBF1,EBF3,EGR1,EGR2,EGR3,EGR4,EHF,ELF1,ELF3,ELF4,ELF5,ELK1,ELK3,ELK4,EMX2,EN1,ENO1,EOMES,EP300,EPAS1,ERF,ERG,ESR1,ESR2,ESRRA,ESRRB,ESRRG,ETS1,ETS2,ETV1,ETV2,ETV3,ETV4,ETV5,ETV6,ETV7,EWSR1,EZH2,FEV,FEZF2,FGF2,FHL2,FLI1,FOS,FOSB,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXC1,FOXC2,FOXD3,FOXF2,FOXG1,FOXH1,FOXI1,FOXJ1,FOXL2,FOXM1,FOXN1,FOXN4,FOXO1,FOXO3,FOXO4,FOXP1,FOXP2,FOXP3,FOXQ1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA5,GATA6,GCM1,GFI1,GFI1B,GLI1,GLI2,GLI3,GLIS3,GRHL2,GRHL3,GSC,GTF2I,GTF2IRD1,GTF3A,HAND2,HBP1,HCFC1,HDAC1,HDAC3,HDAC4,HDAC5,HDAC7,HDAC9,HDGF,HES1,HES6,HESX1,HEY1,HEY2,HEYL,HHEX,HIC1,HIF1A,HINFP,HIPK2,HIVEP1,HIVEP2,HLF,HLX,HMGA1,HMGA2,HMGB2,HNF1A,HNF1B,HNF4A,HNF4G,HOXA1,HOXA10,HOXA11,HOXA13,HOXA5,HOXA7,HOXA9,HOXB13,HOXB3,HOXB4,HOXB7,HOXC6,HOXC8,HOXD1,HOXD13,HOXD3,HR,HSF1,HSF2,HSF4,HTATIP2,ID1,ID2,ID3,ID4,IKZF1,IKZF4,ING4,INSM1,IRF1,IRF2,IRF3,IRF4,IRF5,IRF6,IRF7,IRF8,IRF9,IRX1,ISL1,JARID2,JDP2,JUN,JUNB,JUND,KAT2B,KAT5,KAT6A,KAT6B,KAT7,KCNIP3,KDM2A,KDM5A,KDM5B,KDM5C,KDM5D,KLF1,KLF10,KLF11,KLF12,KLF13,KLF15,KLF2,KLF3,KLF4,KLF5,KLF6,KLF7,KLF8,KLF9,KMT2A,KMT2B,LEF1,LHX2,LHX3,LHX8,LITAF,LMO2,LMX1B,LRRFIP1,LYL1,MAF,MAFA,MAFB,MAFG,MAFK,MAML1,MAX,MAZ,MBD1,MBD2,MECOM,MECP2,MED1,MEF2A,MEF2C,MEF2D,MEIS1,MEIS2,MESP2,MITF,MKX,MLXIP,MLXIPL,MNT,MNX1,MSC,MSX1,MSX2,MTA1,MTA3,MTF1,MTF2,MXD1,MXI1,MYB,MYBL1,MYBL2,MYC,MYCN,MYF5,MYF6,MYOD1,MYOG,MYRF,MYT1,MZF1,NAB2,NANOG,NCOA1,NCOA2,NCOA3,NCOR1,NCOR2,NEUROD1,NEUROD2,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NFE2,NFE2L1,NFE2L2,NFE2L3,NFIA,NFIB,NFIC,NFIL3,NFIX,NFKB,NFKB1,NFKB2,NFKBIB,NFYA,NFYB,NFYC,NHLH1,NKRF,NKX2-1,NKX2-2,NKX2-5,NKX3-1,NKX6-1,NKX6-3,NONO,NOTCH1,NOTO,NPAS2,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H2,NR1H3,NR1H4,NR1I2,NR1I3,NR2C1,NR2C2,NR2E1,NR2E3,NR2F1,NR2F2,NR2F6,NR3C1,NR3C2,NR4A1,NR4A2,NR4A3,NR5A1,NR5A2,NR6A1,NRF1,NRG1,NRL,NSD2,NUPR1,OLIG2,ONECUT1,OTX2,OVOL1,PARK7,PATZ1,PAWR,PAX2,PAX3,PAX4,PAX5,PAX6,PAX7,PAX8,PAX9,PBRM1,PBX1,PDX1,PEG3,PGR,PHF20,PHOX2A,PHOX2B,PIN1,PITX1,PITX2,PITX3,PKNOX1,PLAG1,PLAGL1,PLAGL2,PML,POU1F1,POU2F1,POU2F2,POU2F3,POU3F1,POU3F2,POU4F1,POU4F2,POU5F1,PPARA,PPARD,PPARG,PPARGC1A,PPARGC1B,PRDM1,PRDM2,PRDM4,PREB,PROP1,PROX1,PTF1A,PURA,RARA,RARB,RARG,RB1,RBPJ,RCOR2,REL,RELA,RELB,REST,RFX1,RFX5,RFXANK,RFXAP,RORA,RORC,RUNX1,RUNX2,RUNX3,RXRA,RXRB,SALL2,SALL3,SALL4,SATB1,SATB2,SCX,SF1,SFPQ,SIM2,SIN3A,SIRT1,SIX1,SIX3,SKIL,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMARCA1,SMARCA4,SMARCA5,SMARCC1,SNAI1,SNAI2,SOX10,SOX11,SOX17,SOX2,SOX4,SOX5,SOX6,SOX9,SP1,SP2,SP3,SP4,SP7,SPDEF,SPI1,SPIB,SREBF1,SREBF2,SRF,SRSF2,SRY,SSRP1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STOX1,TADA2A,TAF1,TAL1,TBP,TBPL1,TBPL2,TBX1,TBX15,TBX18,TBX2,TBX21,TBX3,TBX5,TBXT,TCF12,TCF21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TEAD4,TEF,TET1,TFAM,TFAP2A,TFAP2B,TFAP2C,TFAP4,TFCP2,TFDP1,TFDP2,TFDP3,TFE3,TGFB1I1,TGIF1,THAP11,THRA,THRB,TLX1,TLX3,TP53,TP63,TP73,TRPS1,TSC22D1,TTF1,TWIST1,TWIST2,UBTF,USF1,USF2,VDR,VEZF1,VHL,VSX2,WT1,WWTR1,XBP1,YAP1,YBX1,YBX3,YY1,ZBED1,ZBTB14,ZBTB16,ZBTB17,ZBTB18,ZBTB33,ZBTB4,ZBTB7A,ZBTB7B,ZEB1,ZEB2,ZFHX3,ZFP42,ZFPM1,ZFPM2,ZFX,ZGLP1,ZHX2,ZIC1,ZIC2,ZKSCAN7,ZNF143,ZNF148,ZNF202,ZNF236,ZNF263,ZNF331,ZNF335,ZNF350,ZNF354C,ZNF362,ZNF382,ZNF384,ZNF395,ZNF436,ZNF699,ZNF76,ZNF804A,ZNF91
-1.8692582,-1.94359,-0.8457806,-1.7598634,-0.31620356,-1.0605636,-0.48671138,0.96636266,-2.1657057,-0.4416384,0.28886428,-0.08450437,-2.8988006,-0.19152214,0.78534013,-3.2898588,-3.5592866,-0.38798553,-2.7176478,1.5379722,-1.9398985,-0.661262,-2.7973938,-2.3864293,-2.3692398,-1.0174688,1.1340717,0.5564042,-1.1881701,2.6449518,0.033593234,-1.2352965,-1.6162237,-1.1840096,-1.1735663,-0.220045,-1.4841702,-1.3777928,-0.96800953,-1.0169435,-2.8056242,-0.49514645,0.1870038,-1.9222404,0.8961018,1.2320529,-2.3539393,-2.0261853,-0.3951053,-0.073975325,-0.31984684,-0.42928255,-0.35365292,2.0317302,-2.4017372,0.018657522,0.43173426,1.0104393,1.4082336,0.82283497,-0.44573778,-1.0091422,-2.0784721,-1.9574631,-0.24829656,-1.6859237,-0.16225383,-1.3788418,0.5290129,-1.3283949,-1.5174255,-1.3464247,-2.3877017,0.09754347,-1.5244305,-2.146107,-0.17268403,-2.7956727,-1.4015058,-4.051688,-3.0531075,-4.0115843,-0.93632555,-0.8866623,0.56913775,-0.025413882,1.1217529,1.6895243,-0.7281905,-0.040402684,-1.5008037,-0.106474385,-0.0046577216,-0.39470336,-2.2507548,-0.9370603,0.53092253,-0.9490861,-2.2168548,-1.9965324,-0.23134947,-1.6135161,1.0258758,2.3468513,-2.6813412,-0.1487979,-3.2988226,-0.93809474,-2.4481184,-1.4906025,0.91673553,1.7758282,-0.10559097,0.25838336,-1.7064412,0.0658428,-0.80925864,-0.6119562,1.3413719,0.35197657,-0.6213378,-0.32668728,0.10383753,0.76136816,-1.496936,-0.82898414,-1.0109103,4.864665,-1.998672,-0.12271925,-1.2407968,1.073645,0.47036824,-2.952249,-0.8579461,-2.2646277,-0.35693488,-3.5034733,-1.7406665,1.0213727,-0.7892047,-0.10701709,-0.6529191,0.26599726,-0.18525854,0.21719609,-2.705238,-0.26000327,-1.8589531,-1.6258192,-1.9265518,0.8219311,-1.3123834,1.4493088,2.6601663,1.2680475,-1.4993623,0.110997625,-2.3542233,0.31135952,-2.870892,0.35889655,-2.663547,-0.9705757,-1.1196475,-0.8808354,-0.1547323,-1.2519706,-0.30498937,6.40777,-0.55013233,0.37463504,0.80142355,-0.74634963,-2.4966278,-1.8878407,-1.1266214,-1.5177306,0.6313199,-1.4724842,-0.6217503,1.1775836,1.3409362,1.4519898,0.6159574,-2.35926,0.069765516,0.38214895,0.71056217,0.596074,0.6810072,1.6139995,1.0705723,2.4428532,-1.903465,-2.8679645,1.7317888,3.3109531,-0.8600413,-2.9543893,0.037550855,0.29238778,-0.14458053,-1.0540886,-0.8781202,-3.2150998,-2.762056,-2.3316495,1.8118719,0.028188692,-0.033149466,-1.3263719,-1.522153,-0.11484834,-0.84359604,-0.89643276,-0.5769944,0.29914108,0.78166896,0.22585858,0.97478515,0.13078052,-0.29164833,0.7384877,-1.529952,0.12682106,0.47104588,1.1803324,-4.077552,-1.7842505,-0.45579037,-0.67800254,-0.70174426,0.001419356,-0.15317406,-4.0633917,0.4678883,-2.609881,-2.880023,-2.312615,0.78708494,2.7010922,-2.0240679,-0.07766999,0.170057,-1.7415878,-2.6850445,-0.88008887,-1.298967,-1.4033909,-4.289748,-0.55809265,-0.32398394,0.98271483,-0.52503884,-0.39603406,1.8449028,0.5459781,-1.4974087,-1.9661292,-1.650405,-0.51076216,0.0093315365,0.96483576,-0.07312636,-1.3341234,0.7156196,-0.36882797,0.07433592,-2.4626427,0.5243579,0.23379792,-1.7995058,-1.5830278,-0.3816232,-0.5525094,2.0784585,-0.74304134,-1.6492652,0.3716859,0.112035684,-1.5142202,-0.9225122,-0.33220333,-0.917709,-2.0136373,-0.42445642,-0.6120122,-1.2611963,0.8829436,4.6803546,2.246464,-0.46296617,-2.2288542,-1.3688657,-1.7983698,-0.8554594,-0.012886753,-3.0606768,-1.6132815,0.54555845,-1.1390897,-1.4534278,-2.1633651,-0.1802772,-0.3287541,-0.9655554,-0.40991506,0.17425111,-1.982778,0.41861093,-0.12868746,0.371758,-1.5011069,-1.2782607,0.50175935,1.5354867,-1.0062305,-0.061008144,0.51588875,0.2843556,1.0273087,2.8522208,-2.2618651,-1.3022027,-0.5514113,1.7156488,-1.6669579,1.5242704,0.86475956,0.12115064,0.26270407,-0.6641437,0.51074547,-0.5075528,1.074136,-0.24784529,-1.2264432,1.743847,0.44353983,1.5867419,0.93359333,-1.6837819,-2.6346087,-1.1811309,-1.2566305,-1.9811183,-1.7416729,-1.8289156,-1.4434156,-0.6464445,-2.023227,-1.627921,0.3214898,0.36508152,-1.7302446,-0.78235954,-0.5253645,-0.3932711,-2.475981,-2.5047944,-0.3602195,-1.9583356,-2.8302412,-0.939775,-0.8579238,-2.4602177,-1.7618412,-1.6536484,-1.3495921,-3.9174347,1.5257957,-2.4800704,-2.1961792,-1.4889443,4.463676,-0.29427183,-0.9157715,-1.9133558,-0.4216652,1.2668833,0.96604896,-0.5774051,-0.60577494,1.5254358,-0.59618074,1.2747757,0.22496928,-1.8788463,0.40013927,-2.7663472,-1.8401734,-0.43943444,-2.1069374,-1.0066605,-1.401448,-1.8497173,-0.028374804,-3.5115173,-1.0606977,-2.6645951,-0.45928884,1.5863097,-0.4904076,1.0608472,-1.2538283,1.1509705,-1.2527673,0.7824652,-1.0985008,-0.059111945,-2.7365673,1.5324559,-0.31308126,1.2450398,-0.5596847,-0.10804305,2.2066615,1.5834471,-0.7884702,-2.2732837,0.1954952,0.53686774,-0.6633642,-1.6672857,-0.85037565,-0.31026042,0.012951342,3.1738207,-0.278291,1.7360834,-0.91710514,0.42970648,-2.1642492,1.0846094,0.33953246,-0.8526276,-0.5526633,-0.35000283,-1.8320671,-0.021342222,0.4140056,-3.227834,0.6510828,0.81212336,1.6099205,-0.07510854,-0.02367105,-0.15155832,-1.4742587,2.0163035,2.2453282,-0.6572674,-0.79886156,-0.0095158955,-0.8083522,-0.9532937,-1.0062497,2.9666603,-0.56994003,3.9541745,-1.6721628,-0.18097743,1.3518941,-0.87822336,-2.2915967,1.4919654,1.3126867,0.6431144,1.287486,-0.36316925,-0.9872505,-3.4510515,-0.4627918,2.4421484,-1.1614565,-0.6884954,0.3099378,0.08399475,-1.0297513,-0.98748004,-0.21699165,-0.7783383,-2.0070982,-0.024489393,-0.19074696,-1.622529,0.60980546,0.096410275,0.36064643,-2.1874025,0.096907154,-1.4080396,-0.41493014,0.6362471,2.46175,1.0048712,2.4508977,1.2126424,0.2866832,-1.6657548,-1.9673731,-1.7254165,0.062443223,0.93707925,-0.43529853,-0.49510556,0.22847365,-1.9471633,2.7228143,0.9213827,-0.90598613,-0.9913708,0.12484506,0.77947706,-0.3034166,0.110096,-0.38003737,-2.9447758,-3.5858018,-0.555957,-0.7812958,0.5520494,-1.7151853,-0.48027405,-0.9407346,-0.5338846,-1.4498097,-1.44616,1.3242662,0.6297046,1.1638074,-2.1888897,-1.9120187,-1.2976251,-1.434373,-4.33819,-2.5686247,-0.36546287,-2.0765312,-0.6098327,-1.8875823,-1.039019,-0.2435706,0.9868096,-0.5524831,-0.6178417,-1.8373815,-0.028058214,0.29847434,-1.8895919,-1.1607349,1.3965797,-0.62398094,-0.7852371,-1.1274489,-0.21896009,-1.0051323,-0.53914475,-0.7885358,-0.2731161,-0.051482137,-0.39556023,1.2228796,-1.481134,-0.74817395,-0.4499364,-0.119217515,-3.8253517,-0.997008,-2.633857,-0.77901137,-0.36989686,-2.5941923,-2.3120887,0.5340904,-1.5682839,-2.3495345,0.7745914,-0.90873986,0.7321195,-1.1902319,-1.1253774,-1.5613264,1.4254259,-1.1675801,-0.87414455,0.07335581,-1.67395,-0.47556633,-2.162582,-1.7186809,1.5893639,1.6562545,0.65750194,-1.2297759,1.1837727,3.1082308,-0.5149035,-0.7788666,0.66042143,-0.9350211,2.5286288,-0.3318252,2.7817438,0.22668388,-0.56886995,1.4501779,-1.0699826,1.7039808,0.72320616,-1.7365394,2.075876,-0.67232406,-1.170637,-1.1131359,-0.83888143,-1.6865014,-1.1203277,-0.3311106,-0.6787185,-0.47802928,0.22025988,1.8918415,1.6965417,0.06356946,-1.2387652,0.1520836,-0.41862538,-0.35742766,1.3001642,0.1445905,-0.8317391,-0.825239,-0.4339413,-1.7795354,0.028056623,0.53182566,-3.5199015,-0.49216574,-0.016085558,-1.081644,0.60630006,-2.0506754,-1.2737166
-1.0509667,-1.1848285,0.0005798304,-1.7212404,2.1441448,-0.61575353,0.27705783,1.9813249,-0.89443934,0.61795163,-0.53824633,0.37176886,-1.38321,1.6239535,1.0868366,-1.2510043,-3.3836756,2.5262444,-1.5201188,2.1653616,-0.688855,-0.101242475,-1.5857204,-1.0471954,-1.9946018,-0.556614,-0.55217445,1.2863585,0.11522419,0.8784273,0.7400847,-1.6821824,-0.94706386,-0.61816156,-3.0156097,1.0083426,-0.64972675,-1.687797,0.23413584,-0.039610922,-1.2304299,0.07805929,1.1805542,-0.849548,1.0361296,0.6853274,-1.2726953,-1.3779823,0.09632995,0.9160584,0.3629755,0.74131876,0.7581464,1.9487085,-1.4127841,-0.68900317,1.2739098,0.5502967,0.5063847,-0.9961924,-0.68783563,-0.00019202958,-1.4171624,-1.0106299,0.3301921,0.14036211,0.03243144,-1.9419464,-0.32833207,-0.8640818,-0.61753076,-0.3550577,-2.2459178,1.21283,-0.1108397,-0.110489346,0.63167524,-1.2911358,-1.1235026,-2.1574361,-1.2386305,0.0562319,-1.0224384,-0.5621542,0.42415676,-0.6896038,0.041516047,1.8451245,-0.17921714,0.028349431,-0.03829635,-0.22095962,-0.658744,1.133416,-1.6060573,0.05987846,-0.28768486,-1.2207451,-1.3898759,0.104923956,2.034497,-1.7415959,1.056538,1.8040084,-1.8379749,-0.27254614,-2.4579134,-1.4458927,-0.6113837,-0.21742232,1.6688778,1.5989172,0.075232945,-0.84772533,-0.28584078,-0.4894271,0.26973522,-0.30028167,0.6821955,1.145733,-0.24121143,0.47291017,0.8448223,0.8298768,-0.17540334,-0.7113827,-0.49689785,6.8099833,1.2098798,0.36185965,0.1703826,2.973395,-0.14355981,-1.9188763,1.2652688,-0.24478638,0.6506565,-2.304796,-0.20384997,0.44973552,-1.143282,-0.65136075,0.94787663,0.32130554,-0.050141856,0.64388275,-2.119183,1.1633966,-1.8534008,0.17366414,-0.9419991,1.2795116,-1.0937127,1.452868,2.4516954,3.5046368,-0.078415565,0.0017983855,-0.30545408,0.81970084,-1.5061277,0.5046339,-1.6907156,-0.2703522,-0.9174427,-0.36879373,-0.15632235,-1.3115196,-0.17951497,4.453356,-1.5153599,0.22997732,0.14282313,-0.06527694,-1.944081,-0.919316,0.98350394,-0.29507282,2.2596543,-2.0577188,-1.5378706,0.2818438,0.7729871,2.2253964,0.34382495,-0.005921993,1.269242,-0.709972,0.7949879,-0.32584205,1.9313655,1.6060921,2.8371086,1.3868259,0.7924013,-1.1909049,-0.10774375,0.36767298,-1.1978931,-1.3699024,0.095932685,-0.14112602,0.16989549,-0.98998064,-0.58687925,-2.807171,-1.5807827,-0.36502305,1.314418,-0.22639304,-0.94754523,-0.7631761,0.28872713,0.3883183,0.74887365,0.7993624,-0.9094548,-0.22470912,-0.17606027,2.3710654,-2.0126817,0.35481012,-0.3959374,1.2262746,-0.20528367,0.89994127,0.31469542,0.31206477,-0.6262063,0.14162171,-0.38678,-0.28254563,-0.611307,-1.4695106,0.522946,-2.1616564,1.0681423,-1.1595472,-1.42777,0.35029107,0.8450854,-0.065485,-1.0250459,-1.4525098,1.5353684,-1.3913825,-2.5682476,-0.81486106,0.15743288,-0.036127545,-3.1979792,0.35734126,-0.13813789,0.9709036,0.058864493,-1.7241375,-0.621598,1.2626994,-0.62695825,-1.3157066,-0.13667285,0.4170966,1.2660409,0.79489607,-0.81236714,-1.1147145,0.39448595,0.29096982,-0.34296316,-1.4563074,-0.5961468,-0.02548636,-1.1043915,-1.0654315,1.3110479,0.68960834,0.8689483,0.5258963,0.08681389,0.038631905,1.6445688,-0.017731156,0.26212305,-1.0500715,0.8826258,-1.4648945,0.1455845,0.23805135,-0.178448,1.2026789,1.2878453,0.7513074,-1.6828982,-0.17303866,-0.5022066,-2.1084986,0.25802636,-0.37992477,-1.5174397,0.95611423,1.1687578,-1.1647295,0.5889786,-0.59306324,-0.1628256,0.49040744,-2.548026,-1.336133,-0.05733025,-1.2704197,0.022811588,0.020215139,0.7841753,-2.3395128,-2.2453706,1.6225194,-1.8194593,1.0275556,-0.40967783,0.67597497,-0.42770725,0.13465811,-0.028585082,-0.72912794,0.5565525,0.120643884,2.83382,0.18636274,1.7338057,0.9173125,0.42087188,0.42919624,-1.0906032,-0.2972595,-0.16942795,0.25204682,-0.6610333,-0.58483833,2.5027843,-0.78144175,0.31456292,1.0935733,-1.2170061,-3.3926208,0.8292923,1.0272982,0.100370765,-1.2171682,-2.128962,-0.28309193,0.9256222,-1.4778603,0.3862056,-0.040155042,-0.31485966,0.11525497,0.008430266,0.1930972,2.0499613,-0.844377,-2.8778489,-1.5370437,1.1111537,0.40882644,-0.32209477,-0.8191143,-0.015425036,0.19467403,-0.11361,-1.4206238,-2.6813743,1.5634497,-3.709263,0.56904095,0.9135698,4.521062,0.28348738,0.20039664,0.9229966,-0.8861869,2.1537957,-0.35772866,-0.26257685,0.18520229,1.268528,-1.5360719,-0.15127611,0.38908482,0.08877818,1.4184135,-1.6535988,-0.048410706,-0.5137935,-1.5338024,-0.6387448,-0.39079764,-2.3609388,0.66820353,-0.3888122,-0.6148645,-1.0201684,-0.43715355,0.98247975,0.43896174,0.96576387,-0.7123825,2.356517,-0.6012349,1.0394514,0.2649219,0.9502573,-2.9423444,0.5747083,0.63104427,0.7075396,-0.30515796,1.6699693,0.6814669,0.6278376,0.57659,-2.01122,1.1160161,-0.08113531,0.19142488,-1.1630957,-0.6500729,-0.19541244,0.616122,1.5017983,1.193179,1.0692397,-0.52021056,0.35457397,-2.3035607,0.53805447,0.8814963,-0.84827656,0.12426761,-0.52167606,-0.5165115,0.91965455,0.72242177,-1.0948155,-0.1838832,-1.3845052,1.4701176,-0.19520764,-0.17544435,-0.7393108,-0.2926543,1.3743626,-0.0016277696,-0.2189946,-1.0226088,1.355515,-0.9592491,-1.3607728,-2.1070547,1.3689626,-0.8802773,1.3236277,-1.5761993,-0.058959603,2.692738,-0.5036235,-0.9913911,2.1007102,2.1816974,0.20053285,0.5572715,1.5899997,0.3854491,-1.7831533,-0.45218197,2.7188165,-1.0492966,-1.2550322,0.4041929,0.5925502,-0.9939333,-0.35314336,-1.1434971,1.0688399,-1.468444,0.9836098,-1.6393051,-1.4029081,-0.09636107,2.2789884,0.24223329,-1.787765,-0.6800155,-0.4815643,0.66870034,1.3106849,2.3214004,0.9932019,1.6915016,2.4680867,-0.032159843,0.7415314,0.52612007,-1.4298853,1.5627421,0.39322954,-0.5338574,-0.44005233,-0.42635784,-2.314886,0.23837273,0.5601905,0.03138664,-0.25734434,0.25209093,0.2155855,-0.72262317,-0.43701717,1.0215199,-1.035025,-1.0467334,-0.8931104,1.249952,0.3946009,-0.7648855,-0.8562675,1.726552,-0.21228723,-0.26814753,-1.5899413,0.5759254,0.33303687,2.591439,-1.0942212,-1.0829331,-0.15116063,0.22687629,-1.8621814,-1.5222553,2.6017954,-0.014212567,-0.53281575,-0.87864244,-0.7926595,-0.2763658,-0.27633032,0.04098573,1.5888698,-2.6217055,0.36648047,-0.18514921,-0.5474426,-0.35113415,0.2720989,0.04569736,-1.0424012,-0.99741983,1.3332342,0.08398641,-0.3095749,1.2156096,0.36063755,-1.1294266,-0.2391227,0.98661506,1.1722667,1.151583,-0.11286059,-0.6212974,-1.5384578,-1.0043535,-1.2792288,0.39662695,0.837503,-0.93222004,-1.2586228,-0.2921728,-0.74825746,-0.93331486,0.4428334,0.49252915,1.5422614,0.015166875,-0.53171587,-0.14674406,1.4788785,0.14816684,0.45873275,-1.1268469,-0.9449752,-0.40023026,-1.3123791,-1.2758576,0.03413473,0.56739575,1.4390385,-0.23930828,-0.21774793,0.9981212,-1.2468759,-0.19147782,-1.5818353,0.3866494,1.7415521,0.42959046,0.549363,0.3276777,-0.33088422,0.4856184,0.5478826,2.4120436,0.9580606,-0.32398674,1.7391953,-2.2139876,-0.47782773,-1.5530558,1.0520424,0.14395912,-0.16184413,0.32285973,-0.0045598233,1.6115677,-1.4706889,1.7222872,0.8347184,0.47648665,-1.0289958,-0.072719485,1.0398482,-0.47403654,-0.79318976,0.07671977,-1.662155,-0.5054057,-0.35896862,-1.3485568,1.3962816,0.059119742,-2.7501025,-0.8949347,1.0166398,1.1242958,0.724142,-2.587812,-1.1907207
