gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARID5B,-2.240450859069824,0.025075893005661792,350.13617,-1.0170932838587614,0.243327785368815,-4.179930714929001,2.9159792571557023e-05,0.0003145649271822122
ASCL1,-2.827205181121826,0.004701688291247534,549.89874,-1.4183360622684562,0.2510841722155385,-5.6488469573897,1.6152757389859584e-08,3.224887524081966e-07
ATF3,0.8984614014625549,0.3689536857837259,197.56166,-1.3262064792205337,0.3589884758227496,-3.6942870552628757,0.0002205045922117461,0.0018697281280039561
CDX2,-0.8110775947570801,0.4173336682605835,423.92288,0.6193639079487763,0.1951593239443087,3.173632165919574,0.001505443440746676,0.009687393057596758
CEBPA,-1.246057391166687,0.21276231456213698,614.66,-0.6390094482549755,0.12483692052469203,-5.118753695374783,3.075613135143395e-07,4.9405852378849964e-06
CREM,-0.10560030490159988,0.9159008606019032,409.13492,1.111534036311377,0.11542254382191233,9.630129431442649,5.965429111003135e-22,5.557972225663709e-20
CUX1,-0.7984636425971985,0.4246138181259529,1989.3868,0.6146950068532812,0.17595452978749876,3.4934878209481264,0.000476754730039319,0.0036536143892793877
E2F3,-1.606464147567749,0.10819250447848501,333.14673,0.6497975847207061,0.08060335953539476,8.061668750114137,7.525990888384722e-16,3.7321631589399466e-14
EBF1,0.4290172755718231,0.667916664313676,812.5753,1.2323839398334502,0.1817378574781002,6.781107452980484,1.1925813223531976e-11,3.478852498773379e-10
ELF3,-0.9382615685462952,0.34812474521940096,573.6543,-0.6552029826045406,0.20711420660121255,-3.1634864327105254,0.0015589161771636894,0.009968892841737687
ELF4,-0.8027263879776001,0.42214530704739606,732.2911,-0.7171552147788828,0.12789209808754343,-5.607502148318677,2.0526746596450787e-08,3.9944009547751637e-07
ETS2,0.6022974252700806,0.5469850577139854,2065.0874,0.7732757756309483,0.15577835562122,4.963948762632935,6.90741733169814e-07,1.0319506962118124e-05
ETV1,-1.0409746170043945,0.2979036996310399,2517.8582,-1.171998290608901,0.20356590063201427,-5.757340924831611,8.544922730673414e-09,1.7719120988082504e-07
FEV,0.7452843189239502,0.4561112528293897,8509.329,-0.6943224488512759,0.16327676008056533,-4.252426668122749,2.114664734888783e-05,0.00023557058673511058
FHL2,-2.640507459640503,0.00828656218446009,57.632565,-1.170375891723286,0.3191453287081428,-3.6672192460432047,0.000245202541988222,0.0020453058480656198
FOXP2,1.0676442384719849,0.28569778554302616,404.3628,-0.9879027147217412,0.1500237450595174,-6.5849756938797945,4.5495981324516704e-11,1.2291910736411165e-09
GLIS3,2.741034507751465,0.006131683064271186,2835.8035,0.9838708793866465,0.19449703339383773,5.058539260053407,4.224802752304862e-07,6.613838361627561e-06
HDAC7,1.6128311157226562,0.1068017302127449,137.10966,0.5980902045639164,0.2126987577584563,2.8119120716403807,0.004924796393273706,0.025669382324467485
HES1,-0.23690378665924072,0.8127345888583731,60.139397,-1.3173286480109432,0.17091585031303005,-7.707469176195617,1.2833728952640322e-14,5.541935819914036e-13
HESX1,1.607749342918396,0.10791062293286134,17.995062,-0.8821727277174769,0.3254516292158396,-2.710610882001208,0.006715938925201266,0.03313354592333731
HEYL,2.2533724308013916,0.024249708416050942,25.011152,0.7860693713926271,0.30345322427301546,2.590413640441019,0.009586067024291121,0.04401631074206314
HNF1B,-3.7014358043670654,0.00021513155251369815,365.2155,-0.5330024656153476,0.09242766654746565,-5.766698279044268,8.08395889377442e-09,1.68336917527029e-07
HR,-0.6702782511711121,0.5026904972250862,82.03247,-0.7141534165778033,0.2660907045519263,-2.683872094594119,0.007277494221227424,0.03548268907799848
