gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AHR,-3.4054605960845947,0.000662240999804267,1535.8458,-1.4010866427291382,0.16504320649933057,-8.489211234118994,2.0804427519006295e-17,4.170805495730851e-16
AR,-0.4265081584453583,0.6697436704659117,62.24069,-0.8272793135439492,0.21607365506438303,-3.8286912548290375,0.00012882649817015375,0.000541042695977649
ASCL1,-1.8113652467727661,0.07010414656062716,339.15582,-2.497085937513865,0.6417207850745206,-3.8912343118571235,9.973556048019128e-05,0.000428133137671065
ASCL2,-3.115320920944214,0.001840882494861025,3262.758,0.8636557606317402,0.1566815270265127,5.512173496276927,3.5442927879002606e-08,2.68769617423138e-07
ATF3,2.544894218444824,0.010940924598326998,167.51295,-0.7554576782386269,0.23938585708826168,-3.155815834015997,0.0016004988256453814,0.005328893582263197
ATF5,-0.7455700039863586,0.45593878689606226,1282.369,0.5936499049980765,0.19122530036926258,3.1044527259296664,0.0019063138895041357,0.006231722357185968
BHLHE40,-2.0731401443481445,0.0381761188389069,175.60393,-1.6495236323203066,0.27608626726505286,-5.9746674423929385,2.3056001917518327e-09,2.0372191770201835e-08
BRCA1,-2.3115041255950928,0.02081838856943348,135.38042,-1.6049863453518298,0.21419314295058622,-7.493173325917795,6.722802597612042e-14,9.756120816630476e-13
CEBPA,0.31970858573913574,0.7491936634944312,462.38962,-1.0314161934041117,0.2381399778743959,-4.331134161556528,1.4834325670384648e-05,7.410308691318218e-05
CREM,0.6766999363899231,0.49860669842140204,588.0347,1.58490182219764,0.24096594991141565,6.577285391484915,4.79114642618071e-11,5.139531701394135e-10
CTBP2,0.8907257914543152,0.3730904535759213,2325.7292,0.6406242719817629,0.0961541853984479,6.662468922461524,2.6926527021405156e-11,2.96622935222699e-10
DDIT3,0.04369336739182472,0.9651494026231804,323.52267,-0.6058150809964012,0.17908697776061522,-3.3827980603156504,0.0007175137075199322,0.0025845519935796513
E2F1,-5.545121669769287,2.9866610237376073e-08,292.84335,-1.360018975772593,0.1814860682891353,-7.4937927114376235,6.691137040434614e-14,9.719486587717689e-13
E2F2,-4.029433727264404,5.618469297673683e-05,111.86924,-2.1534688690462316,0.6095201983376467,-3.533055795229458,0.0004107857668371532,0.0015630098961405608
E2F3,-4.833667755126953,1.3535578364425506e-06,386.1753,0.5519301629454018,0.12442817413386105,4.435733038657546,9.175950582782415e-06,4.7515288409508943e-05
E2F7,0.39868828654289246,0.6901285242059563,79.58355,-2.0048852811053273,0.35993596688713564,-5.570116536128203,2.545690065558135e-08,1.9729423877259567e-07
EBF1,0.17794087529182434,0.858771790621595,1285.0255,1.6434581142488873,0.21132546946870087,7.77690506677094,7.432033510328861e-15,1.1816308740791768e-13
EGR1,-1.3845525979995728,0.16620972544968973,183.39763,-1.5709359229520707,0.2495469612490524,-6.295151482066127,3.0709980875256427e-10,3.014437552061487e-09
ELF3,-1.5610848665237427,0.11852463626899434,419.17776,-0.9097578011020983,0.18767721351372835,-4.847460083562838,1.2505218341287051e-06,7.5560472979529266e-06
ELF4,-1.376611590385437,0.1686527290380945,584.7043,-1.6154321499447433,0.1901949727103067,-8.493558620002382,2.004043190958182e-17,4.0283131126617583e-16
ERF,-0.3793841302394867,0.7044079560596936,589.12805,-0.6852381053001875,0.24167701705962794,-2.8353465862710543,0.004577599477813527,0.013487744928204311
ESRRB,-0.12074455618858337,0.9038949692242951,26.497833,-1.1634620167630267,0.29158834421102525,-3.9900841026794205,6.604987070988905e-05,0.0002929185007515033
ESRRG,-0.9039983153343201,0.3660106829708222,288.80768,-0.6496080019177047,0.26817282989325386,-2.4223483123785545,0.015420562121603872,0.03882329146250769
ETS1,-0.8907598853111267,0.3730721594113995,232.08064,-0.6052828723481816,0.14690287494014803,-4.120292898248514,3.783910604126176e-05,0.00017660583072480357
ETS2,0.34531569480895996,0.7298618476825746,2567.5896,0.9261732949932233,0.13088524402588045,7.0762239233789215,1.4813542934599674e-12,1.8731644599674242e-11
ETV1,-0.6919055581092834,0.48900725380597565,1555.392,-2.697957150572629,0.37615238874196794,-7.1725110123476234,7.363448991208854e-13,9.69157947225541e-12
ETV5,-0.2824806272983551,0.777578861903262,558.4113,0.5568684524993959,0.17901698118991688,3.1107018384396787,0.0018664329227894574,0.006116113600203772
EZH2,-1.3998243808746338,0.1615864115556187,225.26228,-1.1884936138389057,0.17889863037046114,-6.6433913517268826,3.065464695956257e-11,3.352519771531352e-10
FEV,0.018914654850959778,0.9849094380795986,8526.533,-1.4307929168832532,0.3564848964459094,-4.01361440876739,5.9795998914682985e-05,0.00026777285194456855
FHL2,-1.7356047630310059,0.08265409612232207,37.502502,-2.052615309039347,0.3503184371740373,-5.859284271754194,4.648663411136747e-09,3.941858229185759e-08
FOXM1,-3.5932846069335938,0.0003275718726115756,231.34839,-1.5379205659454227,0.35494946122923143,-4.332787435764585,1.4723324944782251e-05,7.35971751533105e-05
FOXO1,-2.4684784412384033,0.013579849416656698,965.64325,-1.014158090409108,0.15718866455246847,-6.451852576625138,1.1049103788965182e-10,1.145474211984774e-09
FOXP2,1.576538324356079,0.11492269375569414,326.75406,-2.6763390867618506,0.2199687983246589,-12.166903247849529,4.664451729594705e-34,2.736478348028894e-32
GATA4,-2.1263315677642822,0.03349179777447067,718.5649,-0.5135834052636408,0.1262349478389743,-4.068472432204507,4.732235861028736e-05,0.00021665796125992423
GLIS3,4.284584999084473,1.842112786388995e-05,3651.7283,1.0832101701194936,0.10869508619003544,9.965585456417774,2.1559982982452603e-23,6.770371419551921e-22
HDAC5,2.1513798236846924,0.03146200763334857,1630.4553,-0.5515934568344477,0.2164235065239286,-2.548676276869497,0.010813262321274646,0.028578581891882844
HDAC7,1.980461597442627,0.047669761838520015,185.2405,0.9584932446374018,0.22003415866717976,4.356111116761665,1.3239358598990185e-05,6.670803320716227e-05
HDAC9,1.8305450677871704,0.06718812685353025,1868.4723,-1.0508737914762614,0.3671044690436111,-2.862601466590754,0.004201787005744747,0.012499655683756387
HES6,0.3445392847061157,0.7304455445512759,284.72842,-0.784031129878214,0.24001433262351005,-3.266601295465369,0.0010884685922476541,0.003767450402986621
HEY1,-0.27067628502845764,0.7866437089254709,71.25329,-1.0290647047488624,0.28838158700829286,-3.568413349217299,0.00035914959054583783,0.0013864035201483808
HIF1A,-2.274059295654297,0.022976358774884697,6344.8193,-0.8235323870737666,0.09091284098606725,-9.058482587734511,1.3227783538865952e-19,3.250255383835634e-18
HLF,-2.5689189434051514,0.010211126256316252,178.2085,-1.5510440695156065,0.3066467162657866,-5.0580814573968444,4.2349554109008934e-07,2.7451942226722024e-06
HMGA2,-0.5136526823043823,0.6075023379499964,82.54712,-2.0246710419074017,0.35267053995121417,-5.7409701479105095,9.41356861070044e-09,7.718514327820253e-08
HMGB2,-2.74648380279541,0.006030905271384954,259.2208,-1.4725531538529877,0.1754253937687713,-8.394184685678768,4.691382260340308e-17,9.186127023610726e-16
HNF1B,-2.213472604751587,0.026879936245583446,362.5976,-0.8209159752977974,0.22151254387131472,-3.7059570575592296,0.00021059398155472682,0.0008506940231684935
HR,-1.8493353128433228,0.0644288943259129,79.14312,-1.1856986382904942,0.27226706448990934,-4.354910280874013,1.331214298458677e-05,6.705244466379546e-05
HSF4,0.6024903059005737,0.546856840507775,294.7108,1.3467198935513343,0.3249492543092229,4.1444006277662995,3.407036570255033e-05,0.00016040095031844535
ID2,0.0936242863535881,0.9254088559087041,335.01465,-0.9716550928790931,0.1743519174921908,-5.57295329386104,2.5045673537961292e-08,1.9420661612222447e-07
ID4,-0.15341369807720184,0.8780740885228364,475.46808,-0.9543919931695777,0.14340893662850868,-6.655038490675563,2.8322592197086407e-11,3.1132226252367454e-10
INSM1,-0.12901228666305542,0.897349641000615,22295.457,-0.8583312989416879,0.1763488851254126,-4.867234053287468,1.131709715308439e-06,6.89040959409032e-06
IRF6,-1.7514023780822754,0.07989687820878733,1266.8893,-0.653403947749965,0.18638020963191304,-3.5057581973986878,0.0004553086512875627,0.0017117614868078861
IRF7,-1.3691757917404175,0.17096464830072025,411.22687,-0.5783777529975318,0.17215977623983925,-3.3595405711481767,0.0007807218687993894,0.0027942790745205857
IRF8,-1.9415433406829834,0.052210942191386625,168.52832,-3.784434821005114,0.4650101517340777,-8.138391832721307,4.005626834801813e-16,7.200613749591478e-15
IRF9,-0.9583712816238403,0.33789087990073097,127.965294,-0.8519676303565814,0.27847928948618117,-3.0593572395582336,0.0022181247605621355,0.007122090873115928
ISL1,-1.5030407905578613,0.13284938975231297,2170.0872,-2.9263619929304325,0.31185702129891824,-9.383665568092129,6.3718147192267324e-21,1.7222104926824254e-19
JUNB,0.1491021066904068,0.8814750501256556,423.93124,-0.7341241195398096,0.1647719970520769,-4.455393711759084,8.373937543079346e-06,4.372125514041013e-05
JUND,0.5106582045555115,0.6095978597000653,3482.6304,-0.6541961031077271,0.11584831149026367,-5.64700593985531,1.63266191827761e-08,1.3026869159225042e-07
KLF5,-1.8560247421264648,0.06346945405876056,295.86053,-1.1897072517275917,0.19846718744445324,-5.9944783167775055,2.0413970032263715e-09,1.8229253711406702e-08
KLF6,-0.314382404088974,0.7532349520176017,924.29333,-0.648466553295456,0.22133458141684953,-2.9298022439348026,0.0033917778244437215,0.010360220294067036
LMO2,-3.0258147716522217,0.002483805799939226,634.67175,-2.351604403221299,0.28612197940734446,-8.218887650967144,2.05399347212522e-16,3.777551056389712e-15
MAFA,1.4969011545181274,0.13443983241515267,15002.698,6.790721959230669,0.25581495430229184,26.545445623973162,2.898762893489003e-155,4.387567515584955e-152
MAFB,0.7772364616394043,0.43703142180077237,7419.888,-4.003060061121619,0.49298557616268923,-8.120034854327214,4.660498174356679e-16,8.308751515555088e-15
MECOM,-1.8023699522018433,0.07150710658804567,217.06216,-4.214354090966379,0.34140991113800967,-12.343971142837711,5.250109146642165e-35,3.178626081743032e-33
MEF2C,-1.837759017944336,0.06611751227496045,76.83791,-1.6213576658243058,0.26224497505752115,-6.182607180437586,6.305147344242965e-10,6.009742456074403e-09
MEIS2,-1.5459564924240112,0.12213598348949407,922.3399,2.0369867600520197,0.28001003975851413,7.274691871079889,3.472120520957569e-13,4.721834340091085e-12
MITF,0.9389895796775818,0.347751078950458,311.0473,2.399280795826926,0.1526515236661198,15.717372078608566,1.1499538426935144e-55,1.5680812038746877e-53
MLXIP,0.6257522702217102,0.5314868783854738,2806.8235,1.0033017021058368,0.10212954789374348,9.82381419282969,8.891425670220967e-23,2.702422067157923e-21
MLXIPL,-0.15069106221199036,0.8802214322201085,4683.682,-0.6214820204559021,0.17343422693990124,-3.5833873821875954,0.0003391670304685385,0.0013149672574722848
MSC,-0.7530425190925598,0.4514360767593917,247.07268,-2.917450448190459,0.5245068238423414,-5.562273578860815,2.6628240553866198e-08,2.0574019858260275e-07
MXI1,1.5237185955047607,0.12759991539640614,279.21225,0.5574824933038386,0.13067765508163917,4.266088896036271,1.9892954159610713e-05,9.738025684342423e-05
MYBL1,-0.5207123756408691,0.6025747693426875,49.17942,-1.5943443655658645,0.37439728359337665,-4.25842930873783,2.058682993535487e-05,0.00010048444305112264
MYBL2,0.2657105326652527,0.790465770102118,167.5576,-1.7323259264258477,0.33741065319682534,-5.134176736901403,2.833817077497632e-07,1.8912105504851923e-06
NCOR2,-0.6200886964797974,0.5352087293348603,4864.052,0.96825716270995,0.1913700875337117,5.059605579891801,4.201246014050233e-07,2.7259384582516403e-06
NEUROD1,-2.6191422939300537,0.008823906202751225,8196.361,-1.3823835237713404,0.23665029118499428,-5.841461326116449,5.174489214087577e-09,4.365722895453153e-08
NEUROG3,-0.40286263823509216,0.68705496814556,83.01903,1.1489391499558328,0.3444005528206293,3.336054894645373,0.0008497638264363726,0.003018546180929579
NFATC4,-0.5111804604530334,0.6092321561496576,257.87277,-0.5017697923184584,0.21646375750162586,-2.3180314252592127,0.020447613230556664,0.04948753979176618
NFE2L1,0.22784340381622314,0.8197710604048758,6666.028,0.6873347782667201,0.09350946471823618,7.350430037620313,1.9757017162933355e-13,2.740991858644906e-12
