gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MXI1,1.974279761,0.048368154,278.43222,0.588221825,0.105265618,5.735304785,9.73E-09,9.23E-08
MYBL2,0.830267847,0.406400503,146.0779,-1.079946472,0.345476821,-3.629205063,0.000284295,0.001276368
MYCN,-3.429521561,0.000606264,1531.5173,0.659005815,0.284126661,2.749143452,0.005975123,0.019198026
NCOR2,-0.707882643,0.479029077,4813.4517,0.930537161,0.191115323,5.147792188,2.64E-07,2.05E-06
NEUROD1,-3.311471224,0.000930248,8770.665,-1.173114954,0.249230103,-5.29953031,1.16E-07,9.62E-07
NFE2L1,-0.226764619,0.82060985,6682.5107,0.670742926,0.115354783,6.031328001,1.63E-09,1.71E-08
NFE2L2,-1.618511677,0.10557328,1296.6156,-0.611015151,0.146923652,-4.356279789,1.32E-05,7.73E-05
NFKB1,-2.672104597,0.007545815,645.735,-0.83808954,0.172227684,-5.113124466,3.17E-07,2.44E-06
NFKB2,-0.548546433,0.583324874,443.0926,0.604565467,0.227932283,2.96531903,0.003023692,0.010553538
NKX6-1,1.07769537,0.28118696,11026.673,0.971090262,0.222494926,4.681257015,2.85E-06,1.88E-05
NKX6-3,-2.385296345,0.017077639,274.38306,-2.320187849,0.732153079,-3.8958247,9.79E-05,0.000485304
NOTCH1,-1.419865012,0.15566765,104.01132,-0.578316117,0.233554388,-2.795586664,0.005180561,0.016933643
NPAS2,1.31466341,0.188643037,419.07153,1.853809948,0.286262986,6.789459772,1.13E-11,1.52E-10
NPAS4,0.556857109,0.577633323,21.445297,0.672980096,0.240625139,3.123899532,0.001784714,0.006618094
NR0B2,0.095646277,0.92380278,96.31989,-0.722871651,0.32086753,-2.720954444,0.006509373,0.020702908
NR1D1,2.942075729,0.003265161,283.247,0.556105079,0.097147246,5.853403507,4.82E-09,4.77E-08
NR1H4,-1.767796874,0.07711508,85.443924,-0.996611537,0.466992777,-2.819426894,0.004810949,0.015895655
NR2F2,-2.361391544,0.018219135,244.7894,-0.893985094,0.263853443,-3.781249973,0.000156043,0.000741155
NR3C1,-4.939766407,7.91E-07,4277.7534,-1.782839089,0.242266737,-7.67336723,1.68E-14,3.03E-13
NR4A1,-1.95851934,0.050187505,397.15784,1.516226595,0.380971675,4.455768132,8.36E-06,5.07E-05
NR4A2,0.54939878,0.582739944,206.59935,-0.625989316,0.184694925,-3.650380832,0.000261852,0.00118584
NRF1,-0.158759668,0.873860351,263.3073,-0.772990548,0.164606604,-4.934133644,8.05E-07,5.80E-06
NRG1,0.386866897,0.698860206,173.71971,-2.386589355,0.281256927,-8.75923382,1.97E-18,4.99E-17
NRL,0.480708033,0.630730993,48.38181,0.625000211,0.265436387,2.724041765,0.006448835,0.020562392
PAX4,-1.088132858,0.276553845,2584.514,-1.869679664,0.515955926,-4.230012312,2.34E-05,0.000130316
PDX1,-1.151729345,0.249450564,6344.27,0.931823668,0.162873522,6.095810344,1.09E-09,1.18E-08
PGR,1.818000078,0.069083947,751.47516,3.111467638,0.270164677,11.7162167,1.05E-31,6.48E-30
PITX1,-2.001706362,0.045334198,51.177654,-0.9451495,0.549100729,-2.524876372,0.0115739,0.03398685
POU2F2,-1.157524824,0.247076332,86.73841,-0.744450631,0.383903717,-2.505671428,0.012221914,0.035633469
POU3F2,0.566811323,0.570850811,99.16219,0.598132109,0.284982249,2.494171686,0.012625146,0.036688563
PPARD,-0.45158118,0.651577223,932.20905,1.063673068,0.178563535,6.21893926,5.01E-10,5.60E-09
PPARG,-1.158968568,0.246487344,74.92903,-1.556085718,0.286625496,-5.786796728,7.17E-09,6.98E-08
PPARGC1A,-0.780519247,0.435097551,45.641453,0.767190746,0.362265533,2.644221804,0.008187898,0.025294787
PPARGC1B,-2.249172211,0.024515907,42.775948,-1.581797337,0.252009791,-6.584022275,4.58E-11,5.69E-10
PRDM4,-0.474767089,0.634959867,2035.2673,0.57005948,0.125771538,4.763011901,1.91E-06,1.28E-05
RBPJ,0.360597342,0.718405526,1559.4725,0.984400112,0.083944071,11.8610181,1.89E-32,1.21E-30
REST,1.707826376,0.08768914,85.10301,2.010746715,0.342595839,6.219757607,4.98E-10,5.58E-09
RXRG,1.243579984,0.213673513,82.07419,-1.468159779,0.496829162,-3.598480996,0.000320081,0.001420907
SALL4,0.187671885,0.851136396,167.40591,-1.311987135,0.295942287,-4.838247821,1.31E-06,9.08E-06
SATB1,-1.285034299,0.19880003,1139.2382,0.943772576,0.125317991,7.712740865,1.23E-14,2.25E-13
SATB2,-1.160591483,0.245826438,289.15247,2.237449373,0.229397573,9.96974123,2.07E-23,7.82E-22
SIRT1,1.094472289,0.273765371,865.2279,-0.814901086,0.183806162,-4.708303006,2.50E-06,1.66E-05
SOX11,0.916622341,0.359355228,1862.9918,0.553150884,0.22577658,2.748425737,0.00598822,0.01922782
SOX2,1.8281461,0.067547368,190.29436,0.675756165,0.271978929,2.867754094,0.004133967,0.013919842
SOX5,-2.084765673,0.037107353,712.5563,-1.461406594,0.199072163,-7.600602432,2.95E-14,5.21E-13
SRY,-2.711184502,0.00671192,33.26017,-0.816859115,0.372261581,-2.740939547,0.006126378,0.019617153
STAT3,-4.061264515,4.91E-05,4955.0845,0.966911125,0.11800681,8.438476971,3.21E-17,7.39E-16
STAT4,0.639844775,0.522283238,45.134026,-1.463720951,0.338712075,-4.756325876,1.97E-06,1.32E-05
STAT6,-1.933346868,0.053212172,611.4923,-1.969348137,0.233502152,-8.689572412,3.64E-18,9.00E-17
STOX1,-1.682254195,0.092540257,117.20023,-0.582681809,0.177289321,-3.528512633,0.000417902,0.001808391
TBX2,1.820251465,0.068740527,816.56433,-0.769296434,0.336053928,-2.788728394,0.005291542,0.017259008
TBX3,0.105656929,0.915855959,743.32367,1.161715884,0.231788059,5.326730435,1.00E-07,8.35E-07
TCF7,1.361264706,0.173450386,57.2675,-0.558260949,0.259292958,-2.503065606,0.012312272,0.035855332
TCF7L2,-1.246057391,0.212762678,125.8487,-0.577784148,0.282454396,-2.43375147,0.014943251,0.042348102
TEAD1,0.930334508,0.352212804,4157.7197,1.220493688,0.216633847,5.911160704,3.40E-09,3.44E-08
TFDP2,-1.62298584,0.104613329,1583.0863,-0.557420614,0.184335306,-3.287273533,0.001011625,0.003993827
THRB,-2.38931489,0.016892037,69.59223,-1.029814461,0.215855821,-5.089166406,3.60E-07,2.74E-06
TP73,-1.84093225,0.065651115,28.95975,-1.411912452,0.3216483,-4.808401599,1.52E-06,1.04E-05
TRPS1,1.049889088,0.29378593,845.8349,-1.251778527,0.327558376,-4.266023148,1.99E-05,0.000112509
TSC22D1,-2.119134665,0.034095382,4241,-0.744609688,0.080100673,-9.41967694,4.52E-21,1.41E-19
VDR,-2.477276325,0.013249808,75.08347,2.201870379,0.37589567,6.216467613,5.08E-10,5.68E-09
WWTR1,-0.600776911,0.547997611,78.46243,2.241465734,0.302880574,7.66723232,1.76E-14,3.17E-13
YBX3,2.034007549,0.041968296,439.41934,0.656510323,0.131600001,5.180854268,2.21E-07,1.74E-06
ZBTB16,-0.756943524,0.449095521,92.677986,-2.276695312,0.351208123,-6.833976898,8.26E-12,1.13E-10
ZBTB17,2.08203125,0.03735643,1100.5441,1.22272158,0.1454133,8.619413833,6.73E-18,1.63E-16
ZFP42,-1.257650614,0.20853761,256.21375,-2.679814978,0.701017279,-4.443092943,8.87E-06,5.35E-05
ZHX2,2.740403175,0.006143605,168.77748,-1.086719464,0.204791549,-5.604214895,2.09E-08,1.90E-07
ZNF395,-0.423041373,0.672271106,654.09937,-1.458682879,0.311842861,-5.093536096,3.51E-07,2.69E-06
