gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HOXA1,0.522786677,0.601130288,56.636204,-1.436782411,0.310692749,-4.916295304,8.82E-07,2.75E-06
HTATIP2,0.913795531,0.360838705,1444.0768,1.413437643,0.079489335,17.85413718,2.68E-71,9.61E-70
ID2,-1.749659777,0.0801971,447.40686,-1.407637496,0.350035079,-4.342432285,1.41E-05,3.93E-05
ID3,-1.856432319,0.063411185,57.593693,-1.428592113,0.47847622,-3.416467732,0.000634392,0.001446281
ID4,-0.739322484,0.45972255,589.30817,-0.769260294,0.19051935,-4.174120345,2.99E-05,8.05E-05
IRF6,-2.371593237,0.017723892,1355.3368,-0.835158291,0.058098902,-14.42072926,3.83E-47,7.66E-46
IRF7,-0.736047745,0.461712934,335.41086,-1.452510797,0.233532098,-6.445204493,1.15E-10,4.98E-10
IRF9,-1.275915742,0.202004689,101.26771,-0.733047546,0.28629592,-2.766666972,0.005663258,0.01101827
IRX1,-3.939326525,8.21E-05,182.69762,-2.634034102,0.291991016,-9.257201911,2.10E-20,1.58E-19
ISL1,-2.213413477,0.02688386,2622.444,-2.332601757,0.431508331,-5.795630836,6.81E-09,2.58E-08
JDP2,-1.10975194,0.267123389,64.3133,2.276929621,0.344757126,6.859782563,6.90E-12,3.25E-11
JUN,-1.877438068,0.060477101,3320.8123,-1.111387161,0.226547003,-5.094761218,3.49E-07,1.14E-06
JUND,-0.210977852,0.832907365,4388.279,-1.046390811,0.179231383,-5.982288012,2.20E-09,8.68E-09
KCNIP3,-1.257230401,0.208689422,162.0947,-3.59633211,0.447769598,-8.325761323,8.38E-17,5.30E-16
KLF11,-1.591533542,0.111510227,309.5471,-1.238991669,0.310427314,-4.270414466,1.95E-05,5.36E-05
KLF12,2.22685647,0.025971375,1223.6532,0.945484547,0.277716365,3.627651224,0.000286011,0.000684939
KLF13,0.377739042,0.705629705,3464.7656,-0.742103311,0.159749944,-4.818599086,1.45E-06,4.43E-06
KLF15,-1.69049871,0.090952969,69.55881,2.594392906,0.336446493,7.940294778,2.02E-15,1.18E-14
KLF2,-1.026687503,0.304583879,29.576653,0.765212104,0.3873376,2.267337174,0.023369636,0.04039216
KLF5,-1.276189208,0.201908028,398.24307,-0.656587292,0.197013526,-3.458999047,0.000542187,0.001249302
KLF6,0.493743271,0.621494594,1084.3884,-0.946268056,0.288998594,-3.509006737,0.000449784,0.001048557
KLF9,-2.086107492,0.036985421,533.5914,-1.34279581,0.176981063,-7.741111462,9.86E-15,5.56E-14
KMT2A,-3.106045008,0.001899548,1468.4149,-0.757520561,0.361418007,-2.372593068,0.017663712,0.031276209
KMT2B,-0.920787334,0.357175997,1969.9381,-0.739752983,0.112054729,-6.683358241,2.34E-11,1.06E-10
LITAF,0.226632103,0.820712857,96.1509,1.838123231,0.388604195,5.066081126,4.06E-07,1.31E-06
LMO2,-1.661964536,0.096540386,924.50446,-3.085192199,0.13147239,-23.58173496,5.93E-123,4.98E-121
LMO4,1.161250234,0.245558281,579.9213,0.707704453,0.175635876,4.162995081,3.14E-05,8.43E-05
MAF,-0.747461021,0.454796819,415.78726,-1.3267889,0.139709874,-9.626841729,6.16E-22,5.04E-21
MAFA,2.216599941,0.026665102,9075.004,4.429692388,0.116727044,38.02472983,0,0
MAFB,1.129630923,0.258649498,7783.529,-3.658313606,0.418161881,-9.047438416,1.46E-19,1.06E-18
MBD1,-0.98657918,0.323864594,3229.8926,0.869000502,0.070832371,12.32224957,6.87E-35,9.23E-34
MBD2,-2.70098567,0.006921049,984.2368,0.540954722,0.168597579,3.316273641,0.000912265,0.0020313
MECOM,0.877447248,0.380257547,1880.6735,3.64602698,0.193072949,18.99935001,1.73E-80,7.37E-79
MEF2C,-0.355032086,0.722570451,97.80067,-1.4532809,0.254425833,-5.936191501,2.92E-09,1.14E-08
MEIS2,-1.665408254,0.095851822,899.13763,2.415215185,0.222134731,11.04401367,2.34E-28,2.49E-27
MITF,-0.80956614,0.418202174,505.2811,3.593529051,0.210996232,17.15528197,5.74E-66,1.81E-64
MLXIP,-1.263917804,0.206278801,2525.8115,0.569877546,0.218059684,2.759281779,0.005792856,0.011251838
MLXIPL,-1.626874685,0.103784323,2850.681,-2.716675216,0.213254826,-12.89205414,4.99E-38,7.53E-37
MNX1,-1.683246255,0.092347846,4212.86,-1.981352838,0.211112771,-9.633159077,5.79E-22,4.75E-21
MSC,-0.675777674,0.499192033,120.25452,-2.875663778,0.305727527,-9.623928542,6.34E-22,5.17E-21
MTA3,2.555578709,0.010610726,1458.2212,0.708084052,0.048395834,14.66622642,1.06E-48,2.22E-47
MXI1,-0.475338846,0.634552266,801.26904,1.279346704,0.543943616,2.842979338,0.004469397,0.008877235
MYBL2,-1.746763945,0.080698373,136.17253,-2.639328105,0.437126148,-6.381370127,1.76E-10,7.47E-10
MYC,-1.644701123,0.100052019,101.825096,-1.35939382,0.219666614,-6.374667006,1.83E-10,7.78E-10
MYCN,-2.175837994,0.029582638,581.40686,-3.267102276,0.110953879,-29.47096111,6.78E-191,1.50E-188
MYRF,0.106736161,0.914999695,2314.9905,-1.29185412,0.255289061,-5.293746297,1.20E-07,4.08E-07
NCOA1,-2.682204485,0.007321733,1634.4017,0.584279343,0.213890934,2.865371872,0.004165198,0.008320598
NEUROD1,-1.130437493,0.258309656,6708.683,-2.08162668,0.135841809,-15.59621719,7.72E-55,1.92E-53
NFATC3,-0.50901866,0.610746491,529.25555,-0.599236107,0.180227891,-3.439934823,0.000581854,0.001333667
NFIC,-1.307132363,0.19118742,448.88815,-1.284381925,0.321558584,-4.290219498,1.78E-05,4.92E-05
NFIL3,-1.091908455,0.274890547,672.5269,1.995202873,0.268336689,7.655851891,1.92E-14,1.07E-13
NFKB1,-1.798142552,0.07217414,641.9069,-0.885420887,0.153766317,-5.89995361,3.64E-09,1.41E-08
NFKB2,-0.464936495,0.641983556,782.5286,1.653891874,0.192566421,8.734346889,2.45E-18,1.67E-17
NKRF,-2.014313936,0.043994062,307.15573,-0.603208992,0.159567105,-3.883257023,0.000103067,0.00026084
NKX2-2,-2.602157116,0.009272874,2295.638,-1.277572445,0.139283685,-9.291268836,1.52E-20,1.16E-19
NKX3-1,-0.01632311,0.986976834,198.63972,3.01868383,0.257476253,11.88994053,1.34E-32,1.64E-31
NONO,1.031237006,0.302446003,13813.978,0.840074807,0.074583108,11.39817667,4.27E-30,4.80E-29
NOTCH1,0.646347582,0.518063981,131.80806,-1.446031719,0.238062208,-6.285781059,3.26E-10,1.36E-09
NR0B1,0.650682032,0.515261542,1620.1133,1.593217061,0.118992544,13.49487286,1.68E-41,2.79E-40
NR0B2,-2.319386244,0.020387211,56.763134,-2.277036913,0.314905813,-7.478645281,7.51E-14,3.99E-13
NR1H2,0.533916354,0.593407169,579.8826,1.437469072,0.139862497,10.39683276,2.56E-25,2.42E-24
NR1I3,-3.476865768,0.000508721,27.304476,-1.157131426,0.287848597,-4.249186457,2.15E-05,5.87E-05
NR2F2,-0.287282467,0.77389994,290.0912,-1.039751181,0.358761354,-3.21540889,0.001302588,0.002833148
NR2F6,-2.662523746,0.007763827,2446.1326,-0.774668163,0.064585067,-12.04608464,2.03E-33,2.57E-32
NR3C1,-2.959020376,0.003090916,4913.0264,-1.343788046,0.146465501,-9.403753015,5.27E-21,4.09E-20
NR3C2,-1.507598042,0.131678096,231.6604,-0.883245077,0.324557747,-2.990073459,0.002789104,0.005748178
NR5A2,-1.970152855,0.048838873,219.20122,4.040469616,0.332062351,12.33638956,5.77E-35,7.79E-34
NR6A1,-0.098151244,0.921813484,461.97458,0.55598999,0.070175848,7.966600749,1.63E-15,9.61E-15
NRG1,-0.84558022,0.397800197,174.27618,-0.99819534,0.159795742,-6.383956524,1.73E-10,7.35E-10
NRL,0.771963596,0.44014792,80.009254,1.324565909,0.245341268,5.611488571,2.01E-08,7.33E-08
NSD2,-2.086388826,0.036959946,5253.3706,1.461312443,0.086436078,17.02025602,5.81E-65,1.78E-63
PATZ1,0.723945498,0.469110272,1917.1967,0.592153071,0.040482564,14.65184273,1.31E-48,2.73E-47
PAWR,0.167537361,0.866949469,1741.0303,0.943978185,0.166960553,5.802699707,6.53E-09,2.48E-08
PAX4,0.458294719,0.646747231,1519.3444,-4.465587379,0.495941455,-9.266437853,1.92E-20,1.45E-19
PBRM1,-0.925891042,0.354517221,2456.0989,0.557811089,0.166471907,3.464708247,0.000530807,0.001225297
PDX1,-0.90197289,0.367085478,11670.395,1.919275093,0.142999468,13.60249772,3.87E-42,6.58E-41
PGR,0.718340456,0.472558368,1226.5306,4.385628216,0.467762347,9.620094341,6.58E-22,5.36E-21
PKNOX1,-0.243861586,0.807341293,720.83514,0.875651292,0.139716325,6.376985089,1.81E-10,7.68E-10
PLAGL2,-0.956645191,0.338761497,2922.553,0.825234357,0.232321665,3.730762638,0.000190901,0.00046645
POU3F2,-0.553403974,0.579994911,102.17343,1.860622791,0.342675904,5.725056264,1.03E-08,3.86E-08
PPARA,-1.858692408,0.063089952,2472.4944,-1.227965222,0.237684714,-5.379502054,7.47E-08,2.58E-07
PPARGC1A,-0.084918775,0.932327078,643.8359,4.832154907,0.477295938,10.3450959,4.40E-25,4.13E-24
PRDM2,1.538253784,0.124007269,1582.6823,0.815741559,0.16293337,5.139318715,2.76E-07,9.05E-07
PROX1,0.199603438,0.841793393,2822.1592,0.507192635,0.229478897,2.347442927,0.018902769,0.033273575
PURA,0.098885514,0.921230467,825.3799,-0.762346397,0.173425676,-4.521335786,6.15E-06,1.77E-05
RARA,-1.317717433,0.187618001,366.61624,-1.05574357,0.133283672,-8.02804905,9.90E-16,5.91E-15
RARG,-1.951941729,0.050963353,98.63619,-0.881645685,0.411723048,-2.48021264,0.013130405,0.023832743
RB1,1.514454007,0.129931402,1957.6738,0.576152668,0.116857307,5.00027609,5.72E-07,1.82E-06
RBPJ,0.480578363,0.630823073,1473.1694,0.654628883,0.269596357,2.604124604,0.009210926,0.017256799
RCOR2,-1.271329045,0.203630954,795.9566,-1.841695396,0.154228388,-12.06836408,1.55E-33,1.97E-32
RELA,-2.925237894,0.003446988,1234.8165,0.602488435,0.172517181,3.610230853,0.000305925,0.000729883
RELB,-1.704889178,0.088235411,213.9237,2.283893686,0.296502088,7.928496379,2.22E-15,1.30E-14
REST,1.877947211,0.060407405,165.924,3.189924944,0.448153129,7.404865721,1.31E-13,6.90E-13
RFX1,-2.118419409,0.034155649,695.1071,-0.623477783,0.129556475,-4.90721781,9.24E-07,2.88E-06
RXRA,-0.602780521,0.546663647,2357.8896,-0.904950543,0.134626679,-6.830304936,8.47E-12,3.96E-11
SALL2,-2.067698479,0.038685168,1468.7948,-0.939240238,0.139369421,-6.852064682,7.28E-12,3.42E-11
SATB1,-0.547181785,0.584261835,1336.6693,1.33827158,0.128454114,10.52458979,6.66E-26,6.44E-25
SATB2,-2.400654316,0.016377662,216.26659,1.48160558,0.238286593,6.433151107,1.25E-10,5.37E-10
SCX,-2.342824697,0.019151125,96.72457,-1.425525359,0.262065893,-5.682034639,1.33E-08,4.92E-08
SIRT1,0.806858063,0.419760814,988.70465,-1.153493103,0.092501702,-12.55708374,3.63E-36,5.14E-35
SMAD3,0.436180085,0.662712235,668.7438,0.833164222,0.368661549,2.569196438,0.010193466,0.018902986
SMAD4,-1.839840293,0.065811062,2169.0427,0.630003604,0.052797796,11.96027621,5.74E-33,7.16E-32
SNAI2,-1.070909142,0.28422719,32.87924,1.788390347,0.379790721,5.017877048,5.22E-07,1.67E-06
SOX11,-0.970375001,0.331874955,2129.3052,0.750861963,0.177592316,4.373940581,1.22E-05,3.42E-05
SOX2,0.20461455,0.83787601,1464.3363,4.025477926,0.328973205,12.3994956,2.63E-35,3.60E-34
SOX5,-0.599168122,0.549069656,563.0041,-2.144463736,0.14391875,-15.01704954,5.68E-51,1.26E-49
SREBF1,-2.36101985,0.01823723,3761.625,-1.13093633,0.136588422,-8.400596037,4.44E-17,2.85E-16
SRF,2.237646341,0.025258473,1618.6152,0.531756268,0.140759221,3.877913247,0.000105356,0.000266282
SRSF2,-0.706135392,0.480114704,2178.0564,0.999151611,0.168903519,6.059410384,1.37E-09,5.46E-09
SRY,-2.906494379,0.003660282,55.040638,-1.008293036,0.312000841,-3.497220739,0.000470133,0.001092331
STAT1,-1.133709669,0.256934129,4945.2983,-1.433409143,0.119905835,-12.148335,5.85E-34,7.56E-33
STAT3,-1.797905803,0.072211658,6051.9067,1.138815549,0.167869677,6.959785497,3.41E-12,1.63E-11
STAT4,2.094239473,0.036255075,181.55193,1.742807334,0.222162298,8.038816522,9.07E-16,5.43E-15
STAT6,-0.741452873,0.458430285,558.9168,-1.708217354,0.124012233,-13.89834107,6.48E-44,1.18E-42
STOX1,-0.492411941,0.62243523,234.74486,0.62872,0.293072358,2.337678954,0.019403909,0.034053748
TBX2,1.665397882,0.09585389,3044.4197,2.159445555,0.214018788,10.33297925,5.00E-25,4.68E-24
TBX3,1.441007495,0.149603045,326.30936,-1.602847295,0.175046751,-9.320409932,1.16E-20,8.84E-20
TCF4,-2.637940645,0.008349564,276.39917,0.989964761,0.136140454,7.382875721,1.55E-13,8.11E-13
TCF7L2,0.30327332,0.761685703,434.13205,2.048359509,0.186008192,11.16764842,5.87E-29,6.42E-28
TEAD1,-1.670634151,0.094814431,4123.812,0.809443387,0.266201505,3.094972506,0.001968311,0.00415747
TFAP2A,-3.288835287,0.001008302,104.93336,-2.230511204,0.460316546,-5.244178303,1.57E-07,5.27E-07
TFAP4,-0.658739865,0.510072749,76.5315,-1.33777818,0.397912624,-3.712931731,0.000204872,0.00049955
TFDP1,-0.811387122,0.417156024,2192.2488,-0.79944451,0.090666238,-8.891785105,6.01E-19,4.23E-18
TFDP2,-2.300012827,0.021460896,1516.484,-1.255996432,0.093371727,-13.54587079,8.38E-42,1.41E-40
TGFB1I1,-0.093803786,0.925266254,428.69296,3.353029441,0.196381,17.18718009,3.31E-66,1.05E-64
TGIF1,1.800367594,0.071822317,105.070366,2.711398756,0.358055534,7.817184004,5.40E-15,3.09E-14
THAP11,0.060345918,0.95188092,932.65894,-0.756592542,0.054796664,-13.84601901,1.34E-43,2.42E-42
THRB,-3.109366417,0.001878334,46.36674,-2.151490737,0.363683361,-6.196856782,5.76E-10,2.37E-09
TRPS1,-0.654038191,0.513097038,834.8889,-1.511718107,0.208919176,-7.42915066,1.09E-13,5.77E-13
TSC22D1,-0.967169285,0.333474713,4713.8945,-0.973841648,0.050475084,-19.3268603,3.19E-83,1.45E-81
USF2,-1.401900291,0.160965325,3302.055,-0.870110852,0.091717521,-9.56250722,1.15E-21,9.24E-21
VDR,-1.392584324,0.163765777,243.10338,4.316069109,0.327113127,13.34903339,1.20E-40,1.97E-39
VEZF1,0.20989202,0.833754748,2146.2522,0.803988545,0.133388589,6.153122178,7.60E-10,3.09E-09
WWTR1,-0.260494441,0.794485911,400.68668,3.960791395,0.2844637,14.07157365,5.68E-45,1.08E-43
XBP1,-1.094418645,0.273788651,8925.455,-0.834619755,0.127699704,-6.647587625,2.98E-11,1.34E-10
YAP1,0.774217546,0.438814126,79.42238,1.183824715,0.413134849,3.234358907,0.001219161,0.002663822
YBX3,1.800665617,0.0717753,647.40546,1.033161617,0.221592105,4.851467775,1.23E-06,3.78E-06
ZBTB16,-1.27685535,0.201672712,109.67593,-2.041889411,0.166490017,-12.37211488,3.70E-35,5.03E-34
ZBTB17,0.947141111,0.343581848,2637.485,2.706744079,0.129514433,21.03063924,3.44E-98,2.01E-96
ZBTB18,1.4259547,0.153901835,679.96826,0.936039511,0.116862449,8.106082719,5.23E-16,3.17E-15
ZBTB4,0.708979189,0.478348201,2246.7378,-0.558816308,0.195575088,-2.993430217,0.002758606,0.005687625
ZBTB7A,-0.387481719,0.69840501,1203.9762,-0.582724145,0.118300342,-5.007635879,5.51E-07,1.76E-06
ZFP42,-1.682464719,0.09249918,196.11546,-3.410816176,0.356003972,-9.842881441,7.36E-23,6.27E-22
ZFPM1,0.084392548,0.932745437,1235.1943,-1.837209371,0.158711563,-11.71711169,1.04E-31,1.24E-30
ZMYND8,0.550578654,0.581930589,979.2839,-0.79185294,0.108155169,-7.400814299,1.35E-13,7.11E-13
ZNF143,-1.47883594,0.139204769,348.94568,-0.502991988,0.110333983,-4.618033853,3.87E-06,1.14E-05
ZNF202,0.259184361,0.795496487,162.7366,-0.866021046,0.231197903,-3.929262736,8.52E-05,0.000217987
ZNF236,0.51892072,0.603823539,391.08334,-0.761755607,0.276830517,-2.95947881,0.003081599,0.006311002
