gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ELF1,-1.423270941,0.154677603,615.40564,-0.14802304,0.05219312,-3.657431361,0.000254755,0.073624325
EWSR1,0.032476239,0.97409268,3282.832,0.141388526,0.045973402,3.767881765,0.000164639,0.053654683
JUND,1.794890046,0.072690549,3876.8938,0.1553782,0.052788866,3.703796792,0.000212396,0.06506552
KAT5,0.01673059,0.986651757,316.4433,0.193464509,0.074255623,3.448981766,0.000562705,0.118067779
