gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABL1,-0.6887399554252625,0.4909973782930913,3590.2136,-0.8534469346368928,0.14726436014696287,-5.79533930534987,6.818318723024572e-09,2.58558223766196e-08
AHR,-3.2796127796173096,0.0010418206644667017,1300.3208,-2.458684417558433,0.31188657149218363,-7.883264758066224,3.1893630099394195e-15,1.8494917666894524e-14
AHRR,-0.39557313919067383,0.6924254752125876,356.49808,0.6741177954478368,0.25492908145125287,2.644334618907496,0.008185169450178841,0.015514343968745141
APEX1,1.6245182752609253,0.10428585652864114,2185.635,-1.1303204504033664,0.10722382210888717,-10.541691465311796,5.549172825552113e-26,5.385692432469181e-25
AR,-0.08973124623298645,0.9285019605604291,203.26367,2.2769598665538378,0.4055256548835859,5.614835557586322,1.9674926487160983e-08,7.193277356678852e-08
ARID3A,-2.160446882247925,0.03075357688107298,2966.3923,-1.323436646160713,0.08314382554855476,-15.917437493754068,4.796214146712341e-57,1.253246657207604e-55
ARID3B,-0.2536850571632385,0.7997422903311358,3417.4863,1.4833255941781913,0.12450982425261374,11.913321724466678,1.0087694866026245e-32,1.2415499494531175e-31
ASCL1,-0.09569824486970901,0.9237614891094856,416.87402,-4.119772430001948,0.39930071545894763,-10.31746819002508,5.875197098176636e-25,5.473717612311287e-24
ASCL2,-4.511617660522461,6.481436698297123e-06,2083.6194,-2.779562345325513,0.20023582084131605,-13.881444057545904,8.207359842980375e-44,1.4899964674560335e-42
ATF1,-0.18284276127815247,0.8549238198540938,609.4144,0.734973257393625,0.16107405369115768,4.562952508806029,5.043922728647312e-06,1.4669216672393992e-05
ATF5,-1.956834316253662,0.050385124646738694,711.0032,-1.4414830040009752,0.05824910100104186,-24.74687126888349,3.3503072166179114e-135,3.3915759015378406e-133
ATF6,-1.703751802444458,0.08844778706189406,2635.9387,0.7158129317062529,0.10636795663420119,6.72959182780891,1.7013968482941482e-11,7.803045971504456e-11
BCL11A,-1.4852489233016968,0.13749851397875623,205.50972,1.8809744992191506,0.3770198319497875,4.989059831392805,6.067385459956673e-07,1.928192393781657e-06
BCL6,-0.2764333486557007,0.7822189822714146,148.99936,-1.5149492442010934,0.11263416789677627,-13.450174778131895,3.071454617906496e-41,5.097747588416796e-40
BRCA1,-2.328749895095825,0.01988528516454592,118.63915,-2.326974666449272,0.3861470938069105,-6.026135386669143,1.6792653162230114e-09,6.669069790539089e-09
CDX2,-1.2805067300796509,0.20038640490227122,707.0389,1.14992649094331,0.26970758852016946,4.263604510546856,2.0115534978267188e-05,5.515445160139771e-05
CEBPA,-2.5643041133880615,0.010347755955381255,444.8519,-2.974843802461809,0.21193150864815258,-14.036816995440857,9.278742359027644e-45,1.7403049779152954e-43
CEBPB,-4.004110336303711,6.254542659534789e-05,921.70013,-0.9675718996109103,0.1714767865224829,-5.6425824114918814,1.6751830666913805e-08,6.15697243506719e-08
