gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABL1,-0.9426981806755066,0.34585077218723603,3151.0332,-0.6522629574621622,0.13664107781640125,-4.773549564198988,1.8100697608638066e-06,4.9162429796450365e-06
AHR,-3.5655357837677,0.00036426437100949466,1206.7156,-3.572716244710746,0.20573586384400594,-17.365549097553885,1.504536426446927e-67,3.4338419742209634e-66
APEX1,0.6179011464118958,0.5366500605805479,2198.3582,-1.265939419593412,0.1566483192951573,-8.081410801530048,6.402174756415686e-16,3.195877063044941e-15
AR,0.44359129667282104,0.6573446177601532,106.49212,1.4393314713395844,0.4399556297249801,3.2715377962985097,0.0010696428978310341,0.0021118848040464935
ARID3A,-2.4344801902770996,0.014924996961920163,2613.8245,-1.6235579498819666,0.1268073778552863,-12.803339816195752,1.5704870949891753e-37,1.7607875495305142e-36
ARID3B,-0.15195240080356598,0.8792265602780575,3990.4463,1.9119834314774469,0.11934311281398968,16.020894598731463,9.132683363076668e-58,1.6975029266142885e-56
ARID4B,0.52125483751297,0.6021970976463676,1647.5428,0.7115425079670187,0.18261869636319322,3.89632891996939,9.766173625885076e-05,0.0002212153284299957
ASCL1,-0.8206751942634583,0.4118445908821027,298.3289,-4.496305250760078,0.3207089864447209,-14.019891680007804,1.1779431114727991e-44,1.556597894433669e-43
ASCL2,-3.7577998638153076,0.00017207552517479416,1794.7305,-4.585097219835953,0.20408718696311542,-22.466364929928773,8.854906148714485e-112,4.4641463498365047e-110
ATF5,-0.7099518775939941,0.4777452222302532,639.13153,-1.1170706660710519,0.1290472922692325,-8.65628907378,4.873716712434282e-18,2.700955261136212e-17
ATF6,-1.6074185371398926,0.10798402949183185,2267.9504,0.8141824511439768,0.10708992267029187,7.602792408868193,2.8980817966328183e-14,1.334041967737077e-13
BCL11A,0.5523970127105713,0.5806847623266768,147.38121,1.4151689372289202,0.6216969679112486,2.2763002077741272,0.02282804769669598,0.03659497878068839
BCL6,0.1624881774187088,0.8709236675170111,129.21057,-1.6637875835664635,0.27218687775188216,-6.112666405186238,9.798005186833186e-10,3.423603948620255e-09
BHLHE40,-0.6713306307792664,0.5020204578405864,841.79193,3.3802565979367025,0.7384330294709329,4.577607532478015,4.703240343766795e-06,1.2278134616171483e-05
BRCA1,-1.8679317235946655,0.06179143802532571,129.30379,-2.20122628124756,0.28537458942969474,-7.713462805663912,1.2244905273426902e-14,5.749832552794814e-14
CDX2,-2.514559268951416,0.011928697085173585,852.36255,1.755898419694474,0.3576186829802125,4.909973956231001,9.10884895944522e-07,2.544428188462867e-06
CEBPA,-2.3072597980499268,0.02105414528456064,472.54196,-4.887540160746432,0.15526872468953407,-31.47794361368821,1.7409187068753493e-217,2.945754515392186e-215
CEBPB,-3.0644800662994385,0.002184430498127912,763.0664,-0.7749702227710125,0.27947184911040207,-2.7729813404743653,0.00555453056044517,0.009893314504575118
CEBPD,-1.4189355373382568,0.15593897915737193,134.86522,2.517270466104493,0.2856452047963985,8.81257736463228,1.223009257791097e-18,6.970158452939504e-18
CREB1,1.9604783058166504,0.04995873964163217,1141.8009,0.5657618323059052,0.12053795314685932,4.693640613065665,2.6838536227604225e-06,7.184762535125692e-06
CREB3L1,0.2371939867734909,0.8125096012680673,412.07108,-2.3757277913118666,0.15123175655104248,-15.709185990377826,1.3084836172755533e-55,2.2849569786374166e-54
CREB5,0.6437368392944336,0.5197561239401942,100.197655,-1.296757614441917,0.3623645383018714,-3.5785996624251353,0.0003454401400161044,0.0007274999000253324
CREBBP,-2.0415146350860596,0.04121748902251338,1973.4069,0.5874134094819828,0.14008388612777017,4.1932974999437445,2.7492850217985768e-05,6.610948187830259e-05
CREM,-1.0260881185531616,0.3048669077810306,1600.5806,2.9710873675062572,0.26619017569973447,11.161521493782242,6.290566180109379e-29,5.291624270708009e-28
CTBP2,2.3250763416290283,0.02008140100786946,3027.6448,1.193334871579272,0.14599267419563147,8.173936659179164,2.9848656488572455e-16,1.512571676999226e-15
CUX1,-1.5757040977478027,0.11511549814555064,3106.4893,1.2324677985281507,0.05917847858147991,20.826283947655515,2.501317969102775e-96,9.369440667471235e-95
DBP,-1.6905667781829834,0.09094074163673908,393.3505,-1.642651022739932,0.24839004410618637,-6.61319187993582,3.7612040790618636e-11,1.4471689819098197e-10
DMAP1,-0.989533007144928,0.32241869057460515,1718.3705,-0.708632611858906,0.14774497888891241,-4.796322806961298,1.6160477854021082e-06,4.416157313700471e-06
DMTF1,-0.30156221985816956,0.762990071086672,1268.5828,0.9483999144909158,0.21775145229803303,4.355424060239358,1.3280955480479469e-05,3.306984871923854e-05
DOT1L,-0.5948120951652527,0.5519782225630732,2258.5088,-0.6808872778544578,0.10604534641625506,-6.420718125449856,1.3563297012238478e-10,5.028086006476017e-10
E2F1,-3.349050521850586,0.0008129248571889821,306.06967,-4.357726053306529,0.3472730247164851,-12.548415060064606,4.0554613884082185e-36,4.351344540725757e-35
E2F3,-2.6049211025238037,0.009198779978827674,482.68994,1.724308804236874,0.07975526524113045,21.619999620384107,1.1647827376809048e-103,4.941431320288357e-102
E2F5,-1.689194917678833,0.09120325652218658,439.24765,0.5088269307071736,0.18820949127364298,2.703513660569732,0.0068610627724978385,0.012035474865817526
EBF1,-2.082913398742676,0.03727633269889446,659.2614,1.4128879576108093,0.333439521517865,4.237314014784866,2.2620966265334002e-05,5.4914783046171154e-05
EGR1,-0.5678632855415344,0.5701364628602714,856.33954,-1.3389433278140894,0.606217381066876,-2.208685150956405,0.02719654797001403,0.04300788298061838
ELF3,-1.0978602170944214,0.2722834860728293,408.6709,-4.015963437191484,0.3759186118544049,-10.683066255700279,1.2216847887248259e-26,9.445599671648194e-26
ELF4,0.9758151769638062,0.32917209483823207,645.92096,-0.8429105521306742,0.18486207006793864,-4.5596727972422695,5.123338501832382e-06,1.3322852161362746e-05
ELK3,-1.6659804582595825,0.09573858002597828,425.9661,3.49256812873007,0.33457824343275505,10.438718587606015,1.6502317828724673e-25,1.2306515742485101e-24
ENO1,0.6785486340522766,0.4974345634994449,10840.588,0.692694175959348,0.2755505868175644,2.5138548386324606,0.011941957639141682,0.020106600649962728
EPAS1,-1.950600266456604,0.05112356208498778,2850.3525,0.9281942417358172,0.19897330665071375,4.664918412223049,3.0873951189120823e-06,8.217238030284717e-06
ERF,-1.545982837677002,0.12213020565445555,551.1466,-0.9139674559493121,0.3543744882337452,-2.5791006020344773,0.009905793361858735,0.016908996298692306
ESRRB,0.10317972302436829,0.9178217379673586,75.15516,2.2728242995140393,0.42728240567115827,5.319255530646007,1.0419271237996244e-07,3.157309425577248e-07
ESRRG,1.1552215814590454,0.2480184469774413,864.0473,2.1576163946905726,0.18564622766530714,11.622193576593638,3.178683909952189e-31,2.9064227228823707e-30
ETS2,2.2791149616241455,0.022674480063491365,5691.8413,2.832697312616331,0.05633508057537048,50.28300809522188,0.0,0.0
ETV1,0.9106523990631104,0.3624934607570375,1457.5123,-3.11219600808524,0.3611812731475715,-8.616714761990604,6.8902496470817224e-18,3.78193009152461e-17
ETV4,-0.46316587924957275,0.6432523175225429,51.373524,-1.5485157372197598,0.37460143291627,-4.133768857114544,3.568623875445338e-05,8.47864946262602e-05
ETV5,-1.8563225269317627,0.06342756327400993,693.61847,1.1798578536800164,0.3815116370970231,3.092586801958977,0.0019842019582814673,0.003779689056400295
EZH2,-0.1198737770318985,0.9045847731672019,253.44965,-1.0644421913491653,0.17669318490068123,-6.024240221531382,1.6990585808362732e-09,5.8534615886943074e-09
FEV,-2.732517719268799,0.0062927265163932,7429.922,-6.6438169044264574,0.2080770144311222,-31.929605115637116,1.0369988764112384e-223,1.90820755745623e-221
FGF2,5.0203046798706055,5.219235142738208e-07,34.746323,1.0169981656442841,0.45927426119560816,2.2143591565457603,0.026804082189976364,0.04242826816329485
