gene_name,TF_Activity,TF_pvalue,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARID5B,-2.240450859069824,0.025075893005661792,350.13617,-0.9075666076506178,0.25077032272310645,-4.179930714929001,2.9159792571557023e-05,0.0003145649271822122
ASCL1,-2.827205181121826,0.004701688291247534,549.89874,-1.3295441805940793,0.256346348276472,-5.6488469573897,1.6152757389859584e-08,3.224887524081966e-07
ATF3,0.8984614014625549,0.3689536857837259,197.56166,-1.1197595724681917,0.379830100951866,-3.6942870552628757,0.0002205045922117461,0.0018697281280039561
CDX2,-0.8110775947570801,0.4173336682605835,423.92288,0.5287930748100527,0.1968149603863738,3.173632165919574,0.001505443440746676,0.009687393057596758
CEBPA,-1.246057391166687,0.21276231456213698,614.66,-0.6035961705416221,0.1258435296879343,-5.118753695374783,3.075613135143395e-07,4.9405852378849964e-06
CREM,-0.10560030490159988,0.9159008606019032,409.13492,1.0901901953944688,0.1157946565970043,9.630129431442649,5.965429111003135e-22,5.557972225663709e-20
CUX1,-0.7984636425971985,0.4246138181259529,1989.3868,0.5404340374290814,0.17727132315330493,3.4934878209481264,0.000476754730039319,0.0036536143892793877
E2F3,-1.606464147567749,0.10819250447848501,333.14673,0.6353660165457912,0.08078087815333372,8.061668750114137,7.525990888384722e-16,3.7321631589399466e-14
EBF1,0.4290172755718231,0.667916664313676,812.5753,1.182885074656585,0.1830234170408048,6.781107452980484,1.1925813223531976e-11,3.478852498773379e-10
ELF3,-0.9382615685462952,0.34812474521940096,573.6543,-0.5523286779656834,0.21159555642970426,-3.1634864327105254,0.0015589161771636894,0.009968892841737687
ELF4,-0.8027263879776001,0.42214530704739606,732.2911,-0.6813057698776309,0.12903054514203446,-5.607502148318677,2.0526746596450787e-08,3.9944009547751637e-07
ETS2,0.6022974252700806,0.5469850577139854,2065.0874,0.7216712635182891,0.15702125972351108,4.963948762632935,6.90741733169814e-07,1.0319506962118124e-05
ETV1,-1.0409746170043945,0.2979036996310399,2517.8582,-1.1147290297318666,0.20720676194387172,-5.757340924831611,8.544922730673414e-09,1.7719120988082504e-07
FEV,0.7452843189239502,0.4561112528293897,8509.329,-0.6460576701596069,0.16579392022603998,-4.252426668122749,2.114664734888783e-05,0.00023557058673511058
